year,mergecode,districtcode,schoolcode,black,hispanic,white,totalenroll
18,4246-85850,4246,85850,2.13,11.85,79.61,2531
18,4246-88399,4246,88399,2.41,9.52,79.06,788
18,4246-5146,4246,5146,8.66,56.05,27.61,612
18,4246-5160,4246,5160,2.2,13.36,78.93,726
18,4246-5161,4246,5161,4.96,26.19,61.41,1573
18,4246-5142,4246,5142,7.48,42.24,41.5,535
18,4246-79414,4246,79414,0.0,17.14,72.86,70
18,4246-5159,4246,5159,4.55,17.34,74.92,594
18,4246-5156,4246,5156,2.54,14.92,76.98,630
18,4246-5150,4246,5150,5.99,28.8,57.61,618
18,4246-85851,4246,85851,0.0,11.35,82.17,987
18,4246-5157,4246,5157,7.93,36.38,47.59,580
18,4246-5152,4246,5152,0.0,19.71,69.12,421
18,4246-78921,4246,78921,3.08,14.66,73.3,1105
18,4246-5155,4246,5155,2.65,13.54,77.35,945
18,4246-5158,4246,5158,3.45,11.38,79.92,782
18,4246-79290,4246,79290,2.39,11.94,75.37,670
18,4246-5149,4246,5149,3.5,31.07,58.64,486
18,4246-5163,4246,5163,2.16,13.31,71.32,2179
18,4246-5153,4246,5153,4.06,26.71,58.55,468
18,4246-5144,4246,5144,0.0,16.74,79.64,221
18,4246-5145,4246,5145,5.16,25.82,54.62,639
18,4246-6016,4246,6016,4.87,34.92,47.74,842
18,4246-80317,4246,80317,3.34,12.91,73.97,2332
18,4246-79574,4246,79574,1.9,14.31,70.77,999
18,4246-92907,4246,92907,2.53,9.09,78.25,869
18,4246-79573,4246,79573,1.7,16.12,75.02,1061
18,4246-5147,4246,5147,8.01,41.53,42.99,549
18,4246-81017,4246,81017,4.17,14.77,75.25,792
18,4246-81016,4246,81016,2.03,14.07,77.61,938
18,4246-5143,4246,5143,8.16,42.3,39.7,539
18,4246-92525,4246,92525,0.0,0.0,67.8,59
18,4246-87528,4246,87528,0.0,13.84,78.8,1019
18,88618-91214,88618,91214,18.67,29.33,44.0,75
18,88618-92894,88618,92894,0.0,46.43,0.0,28
18,88618-92190,88618,92190,22.0,22.0,52.0,50
18,88618-90870,88618,90870,0.0,0.0,76.67,30
18,88618-64254,88618,64254,0.0,0.0,66.67,18
18,88618-812691,88618,812691,0.0,0.0,0.0,11
18,90050-90051,90050,90051,20.29,42.03,23.19,69
18,90050-92877,90050,92877,0.0,28.26,47.83,46
18,81099-78950,81099,78950,4.19,28.8,55.76,382
18,81099-92249,81099,92249,5.65,21.74,64.13,460
18,79441-79442,79441,79442,0.0,63.95,21.51,172
18,88308-88309,88308,88309,0.0,24.53,62.26,53
18,10969-79259,10969,79259,0.0,42.86,38.96,77
18,92302-92303,92302,92303,0.0,24.43,70.78,397
18,88321-88322,88321,88322,0.0,13.4,74.74,194
18,6258-10807,6258,10807,0.0,20.98,36.72,305
18,7295-7296,7295,7296,0.0,0.0,0.0,14
18,6357-4898,6357,4898,0.0,15.52,83.62,116
18,4179-4787,4179,4787,0.0,0.0,83.33,42
18,4174-4765,4174,4765,0.0,98.75,0.0,320
18,4174-4773,4174,4773,0.0,98.05,1.47,1433
18,4174-4764,4174,4764,0.0,98.29,0.0,117
18,4174-4767,4174,4767,0.0,97.42,0.0,155
18,4174-4766,4174,4766,0.0,98.45,0.0,386
18,4174-4771,4174,4771,0.0,96.04,2.57,505
18,4174-4770,4174,4770,0.0,97.69,0.0,390
18,4174-4768,4174,4768,0.0,99.56,0.0,228
18,4174-4769,4174,4769,0.0,98.22,0.0,449
18,4228-4902,4228,4902,0.0,22.92,75.0,240
18,4228-4903,4228,4903,0.0,23.4,75.53,94
18,4243-81111,4243,81111,7.5,33.82,48.82,680
18,4243-89600,4243,89600,3.54,22.43,64.09,905
18,4243-81112,4243,81112,5.83,24.27,58.74,824
18,4243-80052,4243,80052,6.86,30.64,52.13,656
18,4243-5128,4243,5128,7.53,57.97,27.07,916
18,4243-5133,4243,5133,9.81,55.36,28.68,1642
18,4243-90875,4243,90875,0.0,36.36,54.55,66
18,4243-5129,4243,5129,5.68,83.33,8.01,774
18,4243-5132,4243,5132,7.37,37.69,46.57,597
18,4243-5130,4243,5130,9.82,42.89,37.6,774
18,4243-84683,4243,84683,3.55,24.24,60.69,1155
18,4243-89604,4243,89604,4.22,28.39,59.18,877
18,4243-88416,4243,88416,11.03,34.11,44.56,689
18,4243-87621,4243,87621,6.08,35.4,50.3,839
18,4243-89821,4243,89821,7.82,64.34,20.73,844
18,4243-90134,4243,90134,7.11,24.36,60.69,2180
18,4243-88414,4243,88414,7.17,27.95,56.01,823
18,4243-87620,4243,87620,5.09,29.58,56.84,1119
18,4243-5131,4243,5131,7.29,61.29,23.65,850
18,4243-84684,4243,84684,8.56,69.8,15.7,841
18,4243-88417,4243,88417,9.14,41.67,42.13,2592
18,4243-79632,4243,79632,6.68,38.03,46.73,689
18,4243-88415,4243,88415,7.26,23.04,60.94,868
18,4243-81113,4243,81113,8.0,26.13,58.59,1799
18,79059-91199,79059,91199,0.0,70.77,0.0,65
18,79059-90768,79059,90768,0.0,75.0,0.0,52
18,79059-90389,79059,90389,0.0,0.0,65.52,29
18,79059-90075,79059,90075,0.0,58.67,17.33,75
18,79059-81143,79059,81143,0.0,42.15,43.8,121
18,79059-90815,79059,90815,5.86,40.09,48.65,222
18,79059-79117,79059,79117,0.0,35.34,50.0,116
18,91170-91171,91170,91171,19.12,65.2,5.39,204
18,91938-92563,91938,92563,4.8,90.39,3.9,333
18,91939-92601,91939,92601,0.0,86.11,0.0,180
18,89850-89851,89850,89851,9.06,59.14,24.67,673
18,87401-87402,87401,87402,2.99,40.42,48.2,668
18,10971-78806,10971,78806,0.0,0.0,64.71,17
18,4516-90912,4516,90912,0.0,20.83,72.22,72
18,4516-7282,4516,7282,0.0,43.86,47.37,171
18,78833-78836,78833,78836,7.02,39.39,45.5,655
18,90506-90507,90506,90507,21.31,45.9,22.95,61
18,4421-80928,4421,80928,0.0,40.0,54.55,55
18,4421-5860,4421,5860,7.14,57.79,27.92,154
18,79981-79982,79981,79982,0.0,23.89,60.56,180
18,79981-90349,79981,90349,10.31,27.32,55.67,194
18,81045-92492,81045,92492,0.0,21.58,67.99,278
18,81045-92290,81045,92290,0.0,25.0,49.04,104
18,81045-10753,81045,10753,0.0,10.15,84.77,394
18,81043-79263,81043,79263,11.9,38.29,41.64,269
18,6446-79697,6446,79697,4.07,76.52,15.53,541
18,6446-10849,6446,10849,4.25,70.59,20.26,306
18,4329-90322,4329,90322,11.97,81.2,0.0,117
18,4329-5500,4329,5500,6.38,17.93,67.24,580
18,92226-90377,92226,90377,9.08,26.47,57.39,1035
18,81052-89920,81052,89920,22.91,66.52,6.61,227
18,81050-79219,81050,79219,0.0,39.66,34.48,58
18,81050-920316,81050,920316,0.0,45.45,0.0,33
18,79211-92912,79211,92912,0.0,0.0,85.93,135
18,79211-90324,79211,90324,0.0,0.0,81.4,86
18,79211-10848,79211,10848,0.0,12.13,78.31,272
18,4341-10752,4341,10752,0.0,39.68,38.1,63
18,81123-81124,81123,81124,0.0,75.44,0.0,57
18,81123-87415,81123,87415,0.0,44.88,37.01,127
18,90201-90844,90201,90844,3.94,29.93,57.96,685
18,90201-90202,90201,90202,0.0,99.19,0.0,123
18,89412-5479,89412,5479,2.85,17.65,72.1,1756
18,89412-89413,89412,89413,3.15,19.64,72.08,1619
18,4185-4795,4185,4795,0.0,36.72,59.38,128
18,4448-5940,4448,5940,9.8,78.04,5.49,255
18,4448-5941,4448,5941,8.51,77.3,8.16,282
18,4448-5942,4448,5942,9.59,78.42,7.19,292
18,6375-5495,6375,5495,15.13,32.24,36.18,152
18,6375-10799,6375,10799,0.0,54.55,0.0,33
18,91277-91783,91277,91783,8.83,86.04,0.0,351
18,91277-92975,91277,92975,5.52,87.59,3.79,290
18,4335-5507,4335,5507,0.0,85.37,0.0,205
18,92250-85886,92250,85886,0.0,92.57,0.0,350
18,92902-92903,92902,92903,0.0,94.29,0.0,35
18,92988-181823,92988,181823,0.0,84.95,0.0,93
18,92379-92893,92379,92893,22.3,57.43,16.22,296
18,79214-81173,79214,81173,0.0,34.33,61.33,300
18,7334-7335,7334,7335,0.0,0.0,0.0,22
18,78783-92501,78783,92501,27.31,44.6,12.38,509
18,78783-460111,78783,460111,12.56,32.79,49.07,430
18,78783-78820,78783,78820,15.94,78.08,3.8,552
18,4202-4842,4202,4842,0.0,9.89,79.85,273
18,4207-4851,4207,4851,0.0,14.09,72.15,298
18,4205-4849,4205,4849,0.0,10.05,78.31,189
18,4192-4811,4192,4811,0.0,14.26,75.47,477
18,4192-4820,4192,4820,0.0,27.79,41.17,1382
18,4192-4807,4192,4807,0.0,40.78,36.48,488
18,4192-4819,4192,4819,0.0,19.24,51.24,1497
18,4192-4812,4192,4812,0.0,42.38,25.61,453
18,4192-4814,4192,4814,0.0,0.0,0.0,167
18,4192-4806,4192,4806,0.0,26.95,21.91,397
18,4192-4804,4192,4804,0.0,18.73,67.87,694
18,4192-4817,4192,4817,0.0,30.25,40.74,896
18,4192-230656,4192,230656,0.0,0.0,56.52,23
18,4192-90191,4192,90191,1.19,27.72,41.54,1093
18,4192-4805,4192,4805,0.0,20.0,54.53,585
18,4192-4803,4192,4803,0.0,33.64,16.82,107
18,4192-4815,4192,4815,0.0,21.65,54.71,605
18,4192-4808,4192,4808,0.0,51.91,6.97,445
18,4192-79665,4192,79665,0.0,49.58,21.01,357
18,4300-5466,4300,5466,0.0,77.68,0.0,112
18,4437-88400,4437,88400,9.9,31.42,50.12,818
18,4437-89587,4437,89587,7.77,40.05,43.61,759
18,4437-85853,4437,85853,7.67,30.98,54.59,665
18,4437-5897,4437,5897,7.96,33.0,52.82,691
18,4437-5895,4437,5895,3.07,47.22,41.37,684
18,4437-89858,4437,89858,4.29,47.64,43.63,699
18,4437-92280,4437,92280,9.36,38.72,40.43,235
18,4437-90309,4437,90309,9.16,36.48,48.64,1365
18,4437-89907,4437,89907,9.93,33.5,47.64,594
18,4437-80440,4437,80440,6.28,43.33,40.82,637
18,4437-87537,4437,87537,8.13,40.67,45.44,713
18,4437-90393,4437,90393,0.0,0.0,62.22,45
18,4437-79415,4437,79415,8.42,27.77,59.08,677
18,4405-5784,4405,5784,0.0,65.1,29.18,490
18,4405-79249,4405,79249,0.0,68.6,25.58,86
18,4405-91832,4405,91832,0.0,56.9,36.21,58
18,4405-5791,4405,5791,2.24,64.82,28.53,1609
18,4405-5790,4405,5790,2.45,65.32,28.92,816
18,4405-5785,4405,5785,0.0,74.5,21.03,447
18,4405-5787,4405,5787,2.36,51.18,40.69,467
18,4405-5788,4405,5788,0.0,71.2,25.92,382
18,4405-5789,4405,5789,0.0,47.11,49.74,380
18,4405-6054,4405,6054,0.0,64.89,29.79,94
18,4405-5786,4405,5786,0.0,82.47,14.36,599
18,4309-5474,4309,5474,0.0,4.96,88.3,282
18,4309-92407,4309,92407,0.0,0.0,100.0,14
18,4167-4747,4167,4747,8.14,26.44,57.63,295
18,4167-4748,4167,4748,16.49,22.81,49.82,285
18,4167-5982,4167,5982,13.62,22.94,52.33,279
18,4221-4892,4221,4892,0.0,0.0,4.87,267
18,4221-4893,4221,4893,0.0,0.0,11.06,226
18,4221-90064,4221,90064,0.0,0.0,0.0,19
18,4221-92618,4221,92618,0.0,0.0,0.0,92
18,4356-5539,4356,5539,0.0,16.67,67.95,78
18,4247-5167,4247,5167,0.0,9.14,75.72,383
18,4247-5166,4247,5166,0.0,12.68,62.32,552
18,4247-5165,4247,5165,0.0,13.13,60.34,358
18,4273-5351,4273,5351,7.26,83.78,5.24,592
18,4273-5353,4273,5353,10.18,78.33,7.57,766
18,4273-80315,4273,80315,10.67,73.63,8.3,675
18,4273-5352,4273,5352,5.63,89.11,3.09,551
18,4273-87521,4273,87521,10.39,77.0,8.31,674
18,4273-80915,4273,80915,7.41,80.68,7.73,621
18,4273-80916,4273,80916,8.12,83.62,5.86,751
18,91827-91828,91827,91828,0.0,87.8,0.0,123
18,4495-6140,4495,6140,0.0,22.84,70.51,451
18,92596-92597,92596,92597,0.0,59.49,18.99,79
18,4195-4826,4195,4826,0.0,0.0,71.3,108
18,4195-4828,4195,4828,0.0,0.0,78.57,84
18,89506-80472,89506,80472,0.0,18.62,70.17,419
18,89506-90272,89506,90272,0.0,0.0,65.56,90
18,4303-6036,4303,6036,0.0,95.45,0.0,374
18,78997-79022,78997,79022,14.3,60.02,18.53,923
18,78997-90737,78997,90737,0.0,31.3,58.78,131
18,4505-6187,4505,6187,0.0,99.85,0.0,687
18,4505-79724,4505,79724,0.0,99.85,0.0,678
18,4505-81096,4505,81096,0.0,99.71,0.0,690
18,4505-81106,4505,81106,0.0,99.56,0.0,457
18,4505-6183,4505,6183,0.0,99.8,0.0,506
18,4505-6184,4505,6184,0.0,100.0,0.0,623
18,4505-6185,4505,6185,0.0,99.85,0.0,660
18,4505-6186,4505,6186,0.0,99.16,0.0,119
18,4505-81105,4505,81105,0.0,99.88,0.0,810
18,4157-4728,4157,4728,0.0,0.0,0.0,515
18,4157-4726,4157,4726,0.0,0.0,0.0,309
18,4157-4727,4157,4727,0.0,0.0,0.0,361
18,4157-4725,4157,4725,0.0,0.0,0.0,253
18,6372-6045,6372,6045,0.0,41.38,0.0,29
18,4332-5504,4332,5504,0.0,85.37,0.0,82
18,90884-91712,90884,91712,50.71,41.23,0.0,211
18,4238-5018,4238,5018,0.0,57.25,10.98,255
18,4238-5019,4238,5019,0.0,62.92,7.3,178
18,79387-79388,79387,79388,0.0,0.0,65.22,23
18,4239-79181,4239,79181,2.04,21.91,66.37,785
18,4239-79630,4239,79630,1.9,23.22,66.77,999
18,4239-79145,4239,79145,3.73,32.03,55.93,590
18,4239-5030,4239,5030,3.39,45.76,40.96,354
18,4239-90124,4239,90124,3.95,13.97,74.72,1847
18,4239-79829,4239,79829,2.48,26.61,62.75,808
18,4239-79144,4239,79144,2.01,17.88,69.16,548
18,4239-79823,4239,79823,4.55,21.64,66.02,2481
18,4239-79629,4239,79629,2.92,25.91,64.58,1231
18,4239-5038,4239,5038,3.12,23.71,64.43,641
18,4239-89606,4239,89606,0.0,15.81,57.42,310
18,4239-89605,4239,89605,0.0,14.83,55.08,236
18,4239-5023,4239,5023,3.71,48.44,40.23,512
18,4239-91209,4239,91209,0.0,20.34,67.8,59
18,4239-5039,4239,5039,3.55,27.04,61.33,1916
18,4239-5024,4239,5024,0.0,7.99,84.34,926
18,4239-5022,4239,5022,2.0,15.81,73.16,898
18,4239-5033,4239,5033,7.14,54.69,30.8,448
18,4239-5040,4239,5040,2.96,15.1,74.08,2801
18,4239-6006,4239,6006,2.65,17.33,72.64,1206
18,4239-88401,4239,88401,1.26,14.63,77.6,875
18,4239-5029,4239,5029,2.98,31.71,57.72,369
18,4239-5028,4239,5028,4.41,28.35,53.83,522
18,4239-87533,4239,87533,3.05,25.24,66.59,820
18,4239-5032,4239,5032,2.57,26.54,62.5,584
18,4239-6007,4239,6007,5.29,28.25,55.96,1494
18,4239-5021,4239,5021,4.18,37.65,49.49,980
18,4239-5026,4239,5026,1.68,16.49,64.82,776
18,4239-78918,4239,78918,2.95,42.8,42.07,542
18,4239-5025,4239,5025,4.21,22.46,60.0,570
18,4239-5027,4239,5027,0.0,22.75,62.91,523
18,4239-5034,4239,5034,4.64,30.91,50.99,453
18,4239-89594,4239,89594,0.0,17.3,72.89,653
18,4239-78919,4239,78919,2.17,25.83,59.83,600
18,4239-5036,4239,5036,4.41,24.67,57.93,454
18,4239-85847,4239,85847,4.7,19.38,66.93,1001
18,4239-81145,4239,81145,4.4,23.69,60.24,591
18,4239-5037,4239,5037,3.3,27.26,60.4,697
18,4239-5035,4239,5035,2.88,20.32,66.28,694
18,4239-5031,4239,5031,2.1,18.13,68.7,524
18,4271-5340,4271,5340,6.09,84.14,6.6,788
18,4271-5343,4271,5343,6.31,85.59,5.77,555
18,4271-5342,4271,5342,17.48,63.38,10.68,721
18,4271-79782,4271,79782,8.11,76.99,9.04,752
18,4271-5345,4271,5345,18.53,58.7,14.14,707
18,4271-79815,4271,79815,10.36,67.88,11.62,878
18,4271-5344,4271,5344,10.23,72.02,10.65,704
18,4271-5337,4271,5337,8.87,82.49,6.29,891
18,4271-5339,4271,5339,11.03,51.49,21.5,707
18,4271-5332,4271,5332,12.57,69.59,13.24,740
18,4271-5338,4271,5338,9.95,75.34,9.95,653
18,4271-5334,4271,5334,10.9,77.19,6.39,798
18,4271-5341,4271,5341,8.72,49.34,32.97,837
18,4271-5333,4271,5333,5.39,87.36,2.6,538
18,4271-5335,4271,5335,11.18,61.83,16.26,689
18,4271-79816,4271,79816,12.05,65.99,10.81,888
18,4271-5336,4271,5336,7.64,82.97,5.73,681
18,89829-89830,89829,89830,0.0,13.01,71.38,538
18,4285-5431,4285,5431,8.88,66.84,18.47,1960
18,4285-5429,4285,5429,11.42,57.54,19.09,1121
18,4285-5426,4285,5426,11.11,73.55,10.6,1773
18,4285-5435,4285,5435,11.38,52.03,22.76,123
18,4285-794564,4285,794564,0.0,32.56,48.84,43
18,4285-5433,4285,5433,4.16,31.51,56.5,1393
18,4285-5434,4285,5434,8.02,76.51,9.86,1958
18,4285-5430,4285,5430,8.32,46.33,36.41,1431
18,4285-5427,4285,5427,4.94,49.42,41.29,2066
18,4285-5432,4285,5432,6.98,39.36,45.87,1489
18,4285-5428,4285,5428,11.47,64.12,13.54,1639
18,4208-4854,4208,4854,0.0,38.22,37.24,811
18,4208-4855,4208,4855,0.0,30.48,34.86,479
18,4208-85831,4208,85831,0.0,32.91,35.14,313
18,4217-4879,4217,4879,0.0,23.81,64.29,84
18,4194-4824,4194,4824,0.0,41.23,30.81,211
18,4194-4825,4194,4825,0.0,28.99,27.54,69
18,90894-91147,90894,91147,0.0,0.0,56.25,48
18,10974-78808,10974,78808,0.0,30.39,63.6,283
18,79500-79512,79500,79512,7.91,73.38,9.35,139
18,79500-90470,79500,90470,0.0,79.66,0.0,59
18,6369-5872,6369,5872,0.0,0.0,0.0,106
18,4371-5570,4371,5570,0.0,0.0,75.0,28
18,90906-91818,90906,91818,5.14,30.67,60.57,525
18,79081-79095,79081,79095,0.0,9.19,77.76,544
18,79501-79513,79501,79513,1.91,88.3,7.02,940
18,79501-92523,79501,92523,17.12,70.55,8.22,292
18,79501-90277,79501,90277,0.0,98.36,0.0,611
18,89951-89952,89951,89952,0.0,14.44,76.67,90
18,4212-4873,4212,4873,0.0,94.29,0.0,70
18,4212-4870,4212,4870,0.0,89.73,10.27,185
18,89760-89761,89760,89761,0.0,38.71,45.16,31
18,89760-89762,89760,89762,0.0,82.76,0.0,29
18,89760-90756,89760,90756,0.0,0.0,0.0,20
18,89760-89763,89760,89763,0.0,0.0,0.0,13
18,89760-90767,89760,90767,0.0,77.78,0.0,18
18,89760-89764,89760,89764,0.0,75.0,0.0,32
18,89760-89765,89760,89765,0.0,53.57,0.0,28
18,89760-89766,89760,89766,0.0,61.54,0.0,26
18,89760-89767,89760,89767,0.0,91.07,0.0,56
18,89760-89768,89760,89768,0.0,76.6,0.0,47
18,89760-92910,89760,92910,0.0,63.16,0.0,19
18,89760-90386,89760,90386,23.4,53.19,0.0,47
18,89760-89771,89760,89771,0.0,85.71,0.0,14
18,89760-89772,89760,89772,0.0,85.0,0.0,40
18,89760-90783,89760,90783,0.0,0.0,0.0,19
18,89760-89773,89760,89773,0.0,80.0,0.0,25
18,89760-90784,89760,90784,0.0,0.0,0.0,19
18,89760-90785,89760,90785,0.0,80.0,0.0,20
18,89760-89774,89760,89774,0.0,89.29,0.0,28
18,4392-5623,4392,5623,0.0,20.0,74.62,130
18,4392-5625,4392,5625,0.0,10.48,79.84,124
18,4392-5624,4392,5624,0.0,0.0,79.52,83
18,4392-6053,4392,6053,0.0,16.89,75.68,148
18,92520-92521,92520,92521,9.68,50.68,30.63,444
18,92519-92522,92519,92522,0.0,8.02,88.82,474
18,4336-5509,4336,5509,0.0,18.44,76.55,678
18,81076-89624,81076,89624,0.0,57.53,32.88,73
18,81076-81077,81076,81077,20.62,45.68,22.78,834
18,4426-5866,4426,5866,0.0,25.43,59.91,232
18,7372-7373,7372,7373,0.0,30.0,55.0,40
18,79061-79115,79061,79115,0.0,41.07,50.0,56
18,92982-703390,92982,703390,0.0,30.67,50.67,75
18,4248-93009,4248,93009,3.25,16.1,70.76,708
18,4248-90315,4248,90315,2.82,23.76,64.94,850
18,4248-89580,4248,89580,2.17,21.12,67.58,876
18,4248-92259,4248,92259,5.33,20.26,64.45,844
18,4248-79227,4248,79227,2.11,17.05,67.69,616
18,4248-88422,4248,88422,3.12,18.59,71.25,866
18,4248-92252,4248,92252,0.0,0.0,47.06,34
18,4248-87487,4248,87487,7.19,24.62,54.22,723
18,4248-79374,4248,79374,4.74,19.4,67.43,1624
18,4248-5168,4248,5168,4.83,22.51,54.83,662
18,4248-80316,4248,80316,3.65,21.9,65.88,548
18,4248-79375,4248,79375,4.06,21.29,68.19,789
18,4248-92260,4248,92260,3.34,20.63,67.49,1018
18,4248-92264,4248,92264,0.0,38.24,44.12,34
18,4248-89581,4248,89581,5.19,21.15,63.34,1754
18,4482-6117,4482,6117,0.0,0.0,75.0,16
18,91275-92223,91275,92223,0.0,97.37,0.0,152
18,4389-5610,4389,5610,0.0,10.24,16.36,654
18,4389-5609,4389,5609,0.0,18.82,22.31,372
18,4389-5607,4389,5607,0.0,22.47,26.9,316
18,4389-79377,4389,79377,0.0,3.46,0.0,405
18,4389-5608,4389,5608,0.0,25.63,22.27,238
18,79264-78809,79264,78809,4.03,16.27,67.16,670
18,92620-92621,92620,92621,4.63,16.2,62.97,821
18,4337-79042,4337,79042,11.29,57.66,18.15,248
18,4469-6097,4469,6097,1.18,33.59,59.15,1530
18,4469-6091,4469,6091,0.0,23.78,67.13,286
18,4469-89839,4469,89839,0.0,39.13,57.97,69
18,4469-6095,4469,6095,0.0,21.26,71.66,621
18,4469-6092,4469,6092,0.0,32.76,62.1,409
18,4469-87535,4469,87535,0.0,30.43,65.04,575
18,4469-6093,4469,6093,0.0,15.18,77.83,415
18,4469-6090,4469,6090,0.0,43.98,49.31,432
18,4469-6096,4469,6096,0.0,39.06,56.51,791
18,4469-6094,4469,6094,0.0,45.53,46.3,514
18,4502-6180,4502,6180,0.0,83.91,14.94,87
18,89784-89785,89784,89785,14.39,67.42,14.02,528
18,90162-90163,90162,90163,13.45,67.71,13.0,223
18,89561-89562,89561,89562,12.71,75.14,0.0,181
18,88365-88366,88365,88366,12.09,75.83,4.98,422
18,88367-88368,88367,88368,1.89,94.7,2.53,792
18,89786-89787,89786,89787,9.62,54.81,23.72,624
18,89563-89564,89563,89564,0.0,96.46,0.0,395
18,88374-88375,88374,88375,36.02,34.1,21.46,261
18,88369-88370,88369,88370,9.09,29.55,49.24,132
18,88372-88373,88372,88373,3.76,24.19,65.32,372
18,90034-90035,90034,90035,5.95,49.9,23.0,487
18,89788-89789,89788,89789,6.85,32.33,54.79,365
18,89790-89791,89790,89791,4.05,28.03,62.72,346
18,90160-90161,90160,90161,0.0,19.51,68.9,164
18,91326-92230,91326,92230,4.31,49.33,39.89,371
18,92633-92634,92633,92634,0.0,0.0,0.0,11
18,92499-92500,92499,92500,0.0,44.76,46.85,143
18,90876-91782,90876,91782,0.0,73.64,11.82,110
18,5174-10811,5174,10811,0.0,0.0,47.37,38
18,4352-10746,4352,10746,0.0,40.86,52.69,93
18,4334-88232,4334,88232,10.71,72.77,9.6,448
18,4259-5236,4259,5236,3.57,93.76,1.63,673
18,4259-5241,4259,5241,0.0,92.7,0.0,137
18,4259-5240,4259,5240,0.0,98.2,0.0,500
18,4259-5234,4259,5234,2.09,95.34,1.47,815
18,4259-5235,4259,5235,2.47,96.3,0.0,649
18,4259-5238,4259,5238,2.96,92.43,2.3,608
18,4259-5239,4259,5239,4.58,90.66,3.06,589
18,4259-78934,4259,78934,2.45,95.24,0.0,693
18,4259-79821,4259,79821,0.0,96.83,0.0,473
18,4259-5237,4259,5237,13.87,82.02,2.4,584
18,4259-5243,4259,5243,6.99,87.88,2.61,1073
18,4445-89859,4445,89859,3.88,29.22,59.59,1314
18,4445-90807,4445,90807,8.27,31.2,51.5,266
18,4445-89569,4445,89569,2.65,35.1,54.29,641
18,4445-5928,4445,5928,3.3,31.22,58.05,727
18,4445-87489,4445,87489,0.0,36.81,56.64,565
18,4445-79831,4445,79831,2.1,29.45,65.2,523
18,4445-89860,4445,89860,2.44,28.86,62.2,492
18,79063-79113,79063,79113,0.0,22.05,66.15,195
18,79475-79476,79475,79476,0.0,90.72,0.0,97
18,4388-5605,4388,5605,0.0,14.52,56.45,248
18,4388-5606,4388,5606,0.0,0.0,65.38,104
18,4388-87530,4388,87530,0.0,0.0,65.62,64
18,79064-79112,79064,79112,2.53,62.48,30.42,789
18,91329-92225,91329,92225,32.0,66.0,0.0,50
18,92989-766437,92989,766437,0.0,99.29,0.0,140
18,91328-92224,91328,92224,0.0,54.65,30.23,172
18,4342-92246,4342,92246,7.3,78.73,9.84,315
18,4342-78899,4342,78899,16.67,61.11,13.49,126
18,90333-89866,90333,89866,0.0,17.93,67.59,145
18,90535-91157,90535,91157,0.0,18.8,70.3,266
18,90334-89868,90334,89868,5.7,33.16,45.6,193
18,79882-10748,79882,10748,15.62,62.47,15.38,429
18,90548-91158,90548,91158,3.7,52.86,35.02,297
18,79880-6350,79880,6350,12.96,61.11,23.46,162
18,79233-78851,79233,78851,48.94,42.96,0.0,284
18,78965-79178,78965,79178,41.88,47.5,0.0,160
18,79876-10749,79876,10749,10.59,78.5,5.92,321
18,79878-6349,79878,6349,0.0,80.6,0.0,67
18,90330-89867,90330,89867,16.25,53.43,17.69,277
18,79871-79177,79871,79177,0.0,58.82,17.65,68
18,4396-5642,4396,5642,0.0,0.0,0.0,607
18,4396-5641,4396,5641,0.0,0.0,0.0,526
18,4396-5644,4396,5644,0.0,0.0,0.0,582
18,79065-79111,79065,79111,0.0,0.0,0.0,24
18,10878-10884,10878,10884,0.0,24.17,58.77,211
18,79420-79431,79420,79431,0.0,20.07,65.23,279
18,4360-5547,4360,5547,0.0,17.45,68.46,149
18,4383-79373,4383,79373,0.0,14.07,73.4,391
18,4383-5597,4383,5597,0.0,13.94,78.48,330
18,4383-6051,4383,6051,0.0,15.13,74.18,337
18,4383-5596,4383,5596,0.0,12.5,78.72,296
18,79598-5577,79598,5577,0.0,20.08,70.47,508
18,79598-5576,79598,5576,0.0,21.99,69.38,614
18,79598-90667,79598,90667,0.0,26.34,64.06,448
18,79598-5571,79598,5571,0.0,19.52,69.9,784
18,79598-5595,79598,5595,0.0,22.48,64.32,894
18,79598-5575,79598,5575,0.0,24.8,63.35,633
18,79598-5572,79598,5572,0.0,26.28,65.38,156
18,79598-91772,79598,91772,0.0,18.54,71.28,1041
18,79598-5573,79598,5573,0.0,26.71,64.08,760
18,79598-5580,79598,5580,0.0,28.15,59.26,135
18,79598-88409,79598,88409,0.0,20.97,70.31,677
18,4480-6115,4480,6115,0.0,28.77,69.86,73
18,4267-5302,4267,5302,8.62,26.34,53.17,615
18,4267-5298,4267,5298,13.72,22.7,49.26,1013
18,4267-5297,4267,5297,3.82,17.07,67.16,1072
18,4267-5296,4267,5296,6.81,27.96,50.35,1130
18,4267-5299,4267,5299,18.98,32.1,34.6,922
18,4267-5311,4267,5311,6.87,37.12,45.92,466
18,4267-5301,4267,5301,16.09,40.02,27.15,932
18,4267-5312,4267,5312,2.76,16.9,63.29,651
18,4267-5309,4267,5309,12.34,31.8,30.85,632
18,4267-5308,4267,5308,17.24,29.82,35.7,493
18,4267-5315,4267,5315,11.56,28.57,37.07,588
18,4267-78923,4267,78923,7.68,24.12,52.41,456
18,4267-5310,4267,5310,11.41,29.35,35.87,552
18,4267-5314,4267,5314,6.75,22.57,49.75,607
