year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
19,1897,40,16.38,15.36,9.56,59.04,1897-40
19,1900,20,1.09,11.41,10.33,74.18,1900-20
19,1900,40,0.97,17.37,7.53,76.06,1900-40
19,1900,60,1.28,14.07,9.65,73.72,1900-60
19,1900,70,2.56,11.54,8.83,74.5,1900-70
19,1900,80,1.68,17.4,6.29,65.2,1900-80
19,1900,100,3.47,16.61,8.03,67.88,1900-100
19,1900,120,1.06,14.85,8.22,75.86,1900-120
19,1939,20,0.43,55.74,1.28,88.09,1939-20
19,1939,40,3.45,57.14,0.49,93.1,1939-40
19,1945,40,0.89,30.06,10.42,83.93,1945-40
19,1945,60,1.63,21.95,3.66,92.68,1945-60
19,1945,80,0.0,34.72,5.56,89.58,1945-80
19,1945,850,3.62,29.61,8.55,79.28,1945-850
19,1953,20,0.14,21.86,5.36,86.18,1953-20
19,1953,40,0.0,16.25,4.13,88.71,1953-40
19,1953,60,0.37,14.02,1.87,93.08,1953-60
19,2009,20,0.0,27.43,0.88,95.58,2009-20
19,2009,40,0.23,23.04,1.15,93.55,2009-40
19,2009,50,0.33,25.33,3.67,92.67,2009-50
19,2009,60,0.0,37.1,4.44,87.1,2009-60
19,2009,80,0.33,15.89,3.97,91.06,2009-80
19,2016,110,1.29,67.31,6.47,90.61,2016-110
19,2016,120,1.36,66.67,6.12,89.8,2016-120
19,2044,20,0.5,24.38,16.42,82.09,2044-20
19,2051,20,0.0,41.32,19.42,78.93,2051-20
19,2051,200,0.7,41.9,13.73,84.15,2051-200
19,2058,20,1.92,15.38,2.16,86.3,2058-20
19,2058,40,3.2,11.73,4.26,81.88,2058-40
19,2058,110,4.83,20.41,5.26,82.06,2058-110
19,2058,120,6.43,20.82,5.4,75.06,2058-120
19,2058,140,2.75,12.09,3.57,84.89,2058-140
19,2058,180,3.32,16.05,5.43,81.39,2058-180
19,2114,100,0.37,37.69,11.57,83.21,2114-100
19,2114,120,0.0,35.26,10.4,83.82,2114-120
19,2114,200,0.0,41.11,8.89,87.78,2114-200
19,2128,20,1.35,41.22,8.11,83.78,2128-20
19,2128,40,0.0,54.89,7.52,83.46,2128-40
19,2128,60,0.43,56.65,9.44,85.84,2128-60
19,2135,40,0.0,52.76,0.0,98.16,2135-40
19,2135,60,0.0,57.67,0.61,96.93,2135-60
19,2142,40,0.0,58.93,1.79,98.21,2142-40
19,2142,60,0.0,33.93,0.0,94.64,2142-60
19,2142,250,0.0,57.89,7.89,92.11,2142-250
19,2177,20,20.15,18.22,7.64,59.43,2177-20
19,2184,10,44.48,35.77,7.3,38.08,2184-10
19,2184,60,24.25,29.62,8.55,53.88,2184-60
19,2198,60,0.89,43.15,5.06,91.07,2198-60
19,2198,80,1.03,31.96,3.61,89.69,2198-80
19,2198,100,1.27,34.39,3.82,90.45,2198-100
19,2212,20,1.47,54.41,0.0,95.59,2212-20
19,2212,40,2.13,53.19,0.0,95.74,2212-40
19,2217,30,1.09,14.41,4.8,82.75,2217-30
19,2217,40,1.37,14.01,5.91,85.85,2217-40
19,2217,60,1.16,20.23,5.35,86.74,2217-60
19,2217,100,2.86,21.1,5.05,85.49,2217-100
19,2226,20,0.0,67.23,11.76,82.35,2226-20
19,2226,40,0.0,71.93,11.4,81.58,2226-40
19,2233,60,1.03,46.39,3.09,84.54,2233-60
19,2233,80,1.99,35.46,2.39,87.65,2233-80
19,2233,100,0.93,43.34,3.41,86.38,2233-100
19,2233,120,0.0,21.7,1.89,87.74,2233-120
19,2233,400,9.17,52.8,7.64,77.59,2233-400
19,2240,20,1.02,40.82,0.0,98.98,2240-20
19,2240,40,2.56,47.44,0.0,96.15,2240-40
19,2240,160,1.93,56.52,3.38,94.2,2240-160
19,2289,20,2.52,36.3,8.07,71.43,2289-20
19,2289,30,15.72,64.13,32.68,36.61,2289-30
19,2289,40,7.14,35.71,14.29,53.57,2289-40
19,2289,60,8.8,66.55,11.62,53.87,2289-60
19,2289,100,19.15,73.38,11.19,42.04,2289-100
19,2289,110,14.76,0.0,43.81,20.0,2289-110
19,2289,130,4.18,81.49,72.24,11.64,2289-130
19,2289,140,9.45,85.25,68.2,10.37,2289-140
19,2289,150,0.52,10.65,4.68,76.36,2289-150
19,2289,160,3.43,30.45,14.29,72.31,2289-160
19,2289,170,8.03,45.34,20.39,48.37,2289-170
19,2289,175,4.81,70.0,59.26,25.93,2289-175
19,2289,180,9.9,66.01,44.22,32.73,2289-180
19,2289,190,5.34,59.72,39.85,40.28,2289-190
19,2289,200,6.58,91.14,69.62,8.61,2289-200
19,2289,220,6.84,64.17,13.36,50.49,2289-220
19,2289,280,22.75,92.81,23.35,26.35,2289-280
19,2289,300,15.69,75.49,20.31,39.36,2289-300
19,2289,320,25.25,90.93,31.13,19.61,2289-320
19,2289,340,3.19,59.46,31.7,48.89,2289-340
19,2289,360,13.49,81.75,11.11,33.33,2289-360
19,2289,370,23.4,84.15,21.51,29.81,2289-370
19,2289,380,11.62,71.48,12.68,45.77,2289-380
19,2289,390,4.71,55.5,8.9,53.4,2289-390
19,2289,400,4.42,35.1,16.52,65.78,2289-400
19,2289,420,12.89,86.08,19.07,35.05,2289-420
19,2289,425,10.25,51.15,14.11,53.32,2289-425
19,2289,430,4.46,53.9,10.41,55.39,2289-430
19,2289,435,4.31,46.09,16.98,54.99,2289-435
19,2289,437,2.29,26.82,7.07,76.72,2289-437
19,2289,440,20.1,89.08,53.6,13.65,2289-440
19,2289,445,2.7,48.65,6.76,77.03,2289-445
19,2289,540,5.46,43.94,30.69,53.59,2289-540
19,2289,590,8.91,87.46,60.4,17.82,2289-590
19,2289,600,10.82,40.26,9.96,60.52,2289-600
19,2289,640,18.0,94.0,56.0,10.0,2289-640
19,2289,660,15.49,82.38,51.27,19.63,2289-660
19,2289,680,2.74,52.89,10.64,70.82,2289-680
19,2289,700,0.0,19.14,1.85,88.89,2289-700
19,2289,720,14.34,62.25,18.16,45.4,2289-720
19,2289,730,2.13,51.77,39.24,40.19,2289-730
19,2289,800,22.07,80.18,31.08,33.78,2289-800
19,2296,40,1.32,21.64,14.51,73.35,2296-40
19,2296,50,4.4,33.7,12.82,69.96,2296-50
19,2296,60,2.37,20.63,12.18,75.76,2296-60
19,2296,80,1.88,26.41,14.84,75.0,2296-80
19,2296,100,2.96,30.54,15.02,70.44,2296-100
19,2296,110,0.88,30.09,9.73,77.88,2296-110
19,2303,60,5.11,40.84,21.02,53.45,2303-60
19,2303,80,5.85,40.32,20.97,53.43,2303-80
19,2303,100,2.59,53.89,27.09,57.35,2303-100
19,2303,120,4.9,42.43,26.6,56.78,2303-120
19,2303,130,4.45,40.97,23.43,58.77,2303-130
19,2303,160,3.83,46.4,29.95,53.38,2303-160
19,2310,20,0.65,25.16,1.29,94.84,2310-20
19,2310,40,2.03,21.62,2.7,90.54,2310-40
19,2394,40,1.6,52.94,5.88,89.3,2394-40
19,2394,60,0.0,41.52,2.92,93.57,2394-60
19,2415,100,0.75,64.18,4.48,42.54,2415-100
19,2415,400,0.0,60.76,5.7,53.16,2415-400
19,2420,40,2.26,11.25,4.87,84.02,2420-40
19,2420,60,1.2,11.98,4.49,84.73,2420-60
19,2420,100,2.84,20.09,7.33,78.96,2420-100
19,2420,120,5.56,14.31,4.88,70.37,2420-120
19,2420,130,2.69,14.98,6.73,78.65,2420-130
19,2420,140,2.17,13.41,6.52,78.99,2420-140
19,2420,150,0.76,10.77,5.92,86.8,2420-150
19,2422,40,0.15,16.32,3.29,91.47,2422-40
19,2422,60,0.44,13.11,2.89,94.67,2422-60
19,2422,80,0.41,16.49,2.89,94.02,2422-80
19,2422,850,0.0,29.27,2.44,95.12,2422-850
19,2436,20,1.26,20.76,6.62,88.54,2436-20
19,2443,20,2.68,33.99,10.91,82.11,2443-20
19,2443,40,3.11,44.87,17.03,77.66,2443-40
19,2443,50,0.67,27.62,8.82,85.86,2443-50
19,2450,20,0.42,6.45,3.6,91.44,2450-20
19,2460,20,0.25,17.25,6.25,87.5,2460-20
19,2460,40,0.36,15.27,4.0,89.45,2460-40
19,2460,100,2.4,18.56,8.68,84.73,2460-100
19,2460,110,1.59,33.33,12.7,82.54,2460-110
19,2460,130,0.0,35.94,9.38,81.25,2460-130
19,2460,200,0.0,19.61,5.88,90.2,2460-200
19,2478,20,1.01,59.7,3.78,62.22,2478-20
19,2478,40,0.58,58.38,2.5,65.9,2478-40
19,2478,60,0.93,59.44,3.96,63.4,2478-60
19,2478,110,0.75,65.0,4.0,61.5,2478-110
19,2478,130,0.0,13.46,3.85,84.62,2478-130
19,2478,250,0.0,50.0,0.0,61.9,2478-250
19,2478,800,0.89,14.29,0.0,94.2,2478-800
19,2485,40,2.44,40.24,3.66,92.68,2485-40
19,2485,60,0.58,30.81,0.58,98.84,2485-60
19,2485,200,0.97,39.81,0.97,98.06,2485-200
19,2525,100,0.0,36.22,4.86,94.05,2525-100
19,2525,150,0.0,31.58,3.01,94.74,2525-150
19,2527,20,0.0,42.14,2.14,94.29,2527-20
19,2527,40,1.15,18.39,0.0,95.4,2527-40
19,2527,250,1.43,15.71,1.43,90.0,2527-250
19,2534,20,0.58,37.79,25.0,73.26,2534-20
19,2534,40,0.0,16.0,9.33,87.33,2534-40
19,2534,200,1.48,31.11,18.52,76.3,2534-200
19,2541,20,0.0,49.25,4.14,94.74,2541-20
19,2541,60,0.0,44.89,4.74,91.61,2541-60
19,2562,10,0.28,27.09,1.12,82.4,2562-10
19,2562,40,1.3,25.54,1.04,87.97,2562-40
19,2562,45,0.66,24.86,1.99,85.64,2562-45
19,2562,80,1.27,25.42,2.54,84.32,2562-80
19,2562,100,0.0,27.65,1.73,83.37,2562-100
19,2562,130,0.65,15.3,0.86,90.52,2562-130
19,2562,160,1.21,29.54,2.18,83.54,2562-160
19,2570,100,0.67,6.73,1.01,93.94,2570-100
19,2570,290,0.81,8.47,2.82,93.95,2570-290
19,2576,40,1.69,42.37,7.06,83.9,2576-40
19,2576,60,0.44,27.07,9.17,87.34,2576-60
19,2576,80,1.02,38.78,5.1,87.76,2576-80
19,2583,10,0.66,17.73,7.88,87.52,2583-10
19,2583,20,0.77,17.92,1.54,92.87,2583-20
19,2583,30,0.43,18.38,5.13,90.38,2583-30
19,2583,40,0.26,15.64,4.6,92.27,2583-40
19,2583,150,1.54,9.23,3.08,92.31,2583-150
19,2583,160,0.91,7.27,3.64,90.91,2583-160
19,2583,210,0.16,13.41,6.78,89.27,2583-210
19,2583,220,1.67,13.33,0.0,95.0,2583-220
19,2604,20,2.09,18.95,2.67,90.16,2604-20
19,2604,30,1.89,20.02,2.56,88.65,2604-30
19,2604,40,1.0,14.66,3.21,88.96,2604-40
19,2604,50,0.59,17.32,2.56,86.42,2604-50
19,2604,60,4.7,45.97,7.72,74.16,2604-60
19,2604,100,0.0,13.15,0.92,94.5,2604-100
19,2604,110,2.65,19.76,3.64,87.97,2604-110
19,2604,120,0.0,14.29,2.91,92.01,2604-120
19,2604,130,0.58,18.9,2.62,89.53,2604-130
19,2605,60,2.14,15.66,2.49,93.95,2605-60
19,2605,110,0.54,14.63,1.63,90.51,2605-110
19,2605,125,0.39,14.01,1.95,94.55,2605-125
19,2611,10,2.22,17.46,3.17,91.11,2611-10
19,2611,20,0.0,10.8,3.29,94.37,2611-20
19,2611,70,1.06,17.39,3.8,89.14,2611-70
19,2611,80,1.18,13.66,3.02,90.48,2611-80
19,2611,100,0.0,21.62,3.72,89.86,2611-100
19,2611,120,3.02,27.02,7.46,80.85,2611-120
19,2611,140,0.29,10.59,3.82,91.18,2611-140
19,2611,150,1.13,12.62,4.14,87.19,2611-150
19,2618,60,0.33,46.08,2.94,93.46,2618-60
19,2618,80,0.0,54.47,1.95,93.77,2618-80
19,2625,20,0.0,35.91,7.73,83.98,2625-20
19,2625,40,0.78,32.3,6.23,88.72,2625-40
19,2632,20,1.08,72.58,50.54,45.16,2632-20
19,2632,40,0.88,47.79,24.78,69.91,2632-40
19,2632,250,0.0,59.04,44.58,55.42,2632-250
19,2639,20,0.28,41.39,0.56,97.22,2639-20
19,2639,40,0.0,34.43,0.66,97.38,2639-40
19,2646,20,0.72,46.87,7.16,91.41,2646-20
19,2646,40,0.0,32.95,0.58,98.84,2646-40
19,2660,40,0.0,48.21,4.1,93.85,2660-40
19,2660,60,1.48,45.19,1.48,94.81,2660-60
19,2660,80,1.72,50.0,2.59,93.97,2660-80
19,2695,20,5.28,64.6,13.04,71.74,2695-20
19,2695,60,4.98,37.45,11.93,74.48,2695-60
19,2695,70,3.41,60.65,15.16,73.42,2695-70
19,2695,80,8.77,65.69,12.77,66.77,2695-80
19,2695,100,5.9,20.57,13.33,70.86,2695-100
19,2695,110,2.84,35.46,6.38,82.27,2695-110
19,2695,140,4.11,82.11,30.21,58.65,2695-140
19,2695,160,4.84,60.0,16.13,68.39,2695-160
19,2695,180,5.13,41.31,12.54,70.94,2695-180
19,2695,200,3.46,60.52,22.19,67.44,2695-200
19,2695,220,4.25,68.23,14.32,70.92,2695-220
19,2695,240,5.11,48.13,10.9,76.62,2695-240
19,2695,260,5.54,51.13,11.34,74.31,2695-260
19,2695,280,6.11,48.61,12.69,73.51,2695-280
19,2695,320,2.49,52.35,8.86,79.78,2695-320
19,2695,330,1.83,46.48,8.09,79.9,2695-330
19,2695,340,5.98,58.4,11.68,72.93,2695-340
19,2695,360,22.0,92.8,16.8,38.8,2695-360
19,2695,400,8.7,80.19,16.43,62.8,2695-400
19,2695,430,0.0,45.61,14.04,84.21,2695-430
19,2695,450,0.0,37.5,4.17,91.67,2695-450
19,2695,850,50.0,0.0,0.0,25.0,2695-850
19,2695,860,0.99,55.45,10.89,78.22,2695-860
19,2702,40,1.25,42.95,18.18,76.49,2702-40
19,2702,60,1.5,40.4,21.7,73.57,2702-60
19,2702,80,2.71,35.73,15.63,78.31,2702-80
19,2702,85,1.63,53.27,28.76,65.69,2702-85
19,2702,100,0.93,37.21,12.56,82.33,2702-100
19,2702,9803,0.0,0.0,0.0,100.0,2702-9803
19,2730,20,1.43,25.36,13.93,80.0,2730-20
19,2730,40,0.0,23.2,14.93,81.6,2730-40
19,2737,20,0.0,71.71,4.39,93.66,2737-20
19,2737,40,0.0,49.0,9.0,88.0,2737-40
19,2744,22,0.41,29.22,7.82,86.83,2744-22
19,2744,25,1.21,41.21,8.48,85.45,2744-25
19,2744,40,1.58,50.4,10.29,83.91,2744-40
19,2758,40,0.61,19.81,5.8,87.11,2758-40
19,2758,50,0.89,25.44,5.69,83.63,2758-50
19,2758,80,0.0,19.53,1.86,94.42,2758-80
19,2758,100,0.91,22.66,7.55,84.59,2758-100
19,2758,110,0.83,18.67,3.32,90.87,2758-110
19,2758,120,1.91,41.98,6.49,83.21,2758-120
19,2758,200,0.94,24.14,5.99,86.9,2758-200
19,2793,50,19.81,63.78,21.36,46.13,2793-50
19,2793,60,18.34,53.17,35.31,42.14,2793-60
19,2793,65,2.87,22.97,17.7,69.86,2793-65
19,2793,70,20.33,73.9,40.82,32.93,2793-70
19,2793,125,2.65,82.35,90.88,4.71,2793-125
19,2793,130,3.62,30.32,25.34,60.18,2793-130
19,2793,140,5.24,50.87,26.93,60.35,2793-140
19,2793,150,32.96,88.94,40.86,16.7,2793-150
19,2793,160,35.45,94.85,47.58,10.61,2793-160
19,2793,170,6.84,26.54,18.86,63.61,2793-170
19,2793,180,14.65,72.89,30.77,43.96,2793-180
19,2793,190,6.45,33.31,22.12,63.67,2793-190
19,2793,215,11.8,37.49,25.4,52.12,2793-215
19,2793,220,12.84,70.22,30.87,45.08,2793-220
19,2793,240,6.9,54.41,22.22,63.98,2793-240
19,2793,250,37.8,0.0,36.59,16.46,2793-250
19,2793,280,50.88,80.7,35.09,8.77,2793-280
19,2793,300,22.87,86.82,39.92,26.36,2793-300
19,2793,310,7.28,41.39,12.91,67.88,2793-310
19,2793,320,7.47,39.44,22.17,62.54,2793-320
19,2793,340,37.75,90.36,36.35,15.26,2793-340
19,2793,360,25.45,82.71,38.83,26.92,2793-360
19,2793,380,22.56,84.15,41.46,27.74,2793-380
19,2793,410,11.66,38.78,27.9,52.82,2793-410
19,2793,420,5.4,24.88,15.55,66.45,2793-420
19,2793,440,2.89,21.2,15.66,74.94,2793-440
19,2793,450,25.41,75.96,27.32,41.53,2793-450
19,2793,460,11.06,64.56,29.35,50.11,2793-460
19,2793,480,3.32,16.84,11.22,76.79,2793-480
19,2793,490,8.05,34.23,24.5,60.91,2793-490
19,2793,500,9.38,43.33,19.38,61.04,2793-500
19,2793,520,8.01,61.05,28.45,53.59,2793-520
19,2793,530,13.33,45.52,22.53,53.33,2793-530
19,2793,540,21.15,72.92,40.51,30.83,2793-540
19,2793,580,11.69,41.08,25.24,57.65,2793-580
19,2793,600,20.2,68.35,26.6,40.74,2793-600
19,2793,640,23.52,73.8,38.24,30.98,2793-640
19,2793,680,5.01,32.46,20.76,63.96,2793-680
19,2793,700,49.69,93.08,38.36,4.4,2793-700
19,2793,800,0.0,0.0,3.7,88.89,2793-800
19,2800,40,0.0,20.25,5.06,92.41,2800-40
19,2800,60,2.73,28.65,2.73,92.2,2800-60
19,2800,80,2.35,16.28,3.69,89.93,2800-80
19,2800,90,0.56,19.44,2.78,94.17,2800-90
19,2800,100,0.0,14.81,3.7,95.37,2800-100
19,2814,100,0.0,27.01,8.91,88.22,2814-100
19,2814,160,0.0,37.19,8.04,88.44,2814-160
19,2814,170,0.25,35.71,8.87,86.95,2814-170
19,2828,40,1.2,19.47,4.33,90.87,2828-40
19,2828,60,1.17,20.23,5.87,88.56,2828-60
19,2828,100,0.44,20.89,5.56,91.11,2828-100
19,2835,20,0.51,22.47,3.03,91.41,2835-20
19,2835,40,1.52,12.31,3.68,89.21,2835-40
19,2835,60,0.76,11.17,2.03,91.62,2835-60
19,2835,80,1.73,13.76,3.26,90.72,2835-80
19,2835,100,1.18,8.24,1.47,92.65,2835-100
19,2835,110,2.48,30.93,4.51,81.04,2835-110
19,2835,130,0.39,6.58,1.93,93.23,2835-130
19,2835,140,1.92,24.52,5.05,88.46,2835-140
19,2835,150,1.8,17.12,4.2,87.99,2835-150
19,2849,20,5.57,39.37,4.74,75.49,2849-20
19,2849,60,4.76,29.41,0.84,77.31,2849-60
19,2849,80,5.58,79.44,6.6,52.54,2849-80
19,2849,100,12.99,76.27,3.95,49.72,2849-100
19,2849,110,0.6,34.94,5.42,84.34,2849-110
19,2849,111,5.25,51.31,8.45,58.89,2849-111
19,2849,114,0.91,18.18,3.64,90.0,2849-114
19,2849,120,5.62,58.88,4.73,60.95,2849-120
19,2849,140,2.53,43.67,5.06,77.22,2849-140
19,2849,180,9.06,43.37,3.56,67.31,2849-180
19,2849,200,5.91,60.91,4.09,62.27,2849-200
19,2849,204,6.98,13.95,6.98,74.42,2849-204
19,2849,220,4.19,50.79,4.71,68.72,2849-220
19,2849,240,2.57,42.97,4.95,78.61,2849-240
19,2849,250,1.64,36.07,0.0,83.61,2849-250
19,2849,290,4.26,52.13,0.8,68.62,2849-290
19,2849,320,4.84,45.81,3.23,72.9,2849-320
19,2849,340,2.65,48.97,2.06,73.75,2849-340
19,2849,360,5.0,27.5,2.5,76.67,2849-360
19,2849,410,20.75,75.47,3.77,56.6,2849-410
19,2849,440,3.23,45.16,0.0,87.1,2849-440
19,2856,60,0.27,66.04,2.7,92.45,2856-60
19,2856,80,1.5,51.88,1.88,89.85,2856-80
19,2856,100,3.55,60.36,2.96,84.62,2856-100
19,2863,20,0.92,60.55,2.75,91.74,2863-20
19,2863,40,0.0,47.69,1.54,93.85,2863-40
19,2863,210,0.0,55.81,6.98,88.37,2863-210
19,2863,9407,0.0,0.0,0.0,100.0,2863-9407
19,2884,20,1.43,35.7,21.15,73.84,2884-20
19,2884,9401,2.7,54.05,18.92,78.38,2884-9401
19,2885,20,1.21,48.79,27.07,68.1,2885-20
19,2885,60,0.88,43.92,26.5,69.11,2885-60
19,2885,80,2.25,49.81,30.34,62.17,2885-80
19,2885,120,1.03,53.09,21.13,75.52,2885-120
19,2891,20,0.95,60.66,0.95,95.26,2891-20
19,2891,40,0.95,41.9,2.86,88.57,2891-40
19,2898,40,0.67,22.39,7.1,88.03,2898-40
19,2898,60,0.42,28.18,13.36,82.05,2898-60
19,2898,100,0.66,26.61,7.27,87.77,2898-100
19,2898,9803,7.55,30.19,9.43,79.25,2898-9803
19,2912,20,2.62,31.84,0.37,93.26,2912-20
19,2912,40,0.88,44.49,2.64,94.71,2912-40
19,2912,60,1.71,40.94,3.41,94.46,2912-60
19,2940,20,0.0,44.9,1.02,87.76,2940-20
19,2940,40,0.0,36.2,1.84,84.05,2940-40
19,2961,20,0.0,38.89,8.33,90.56,2961-20
19,2961,40,0.0,33.33,6.48,88.89,2961-40
19,2961,60,0.0,33.0,3.0,96.0,2961-60
19,3087,20,3.36,48.74,21.85,71.43,3087-20
19,3094,20,2.03,26.35,8.11,86.49,3094-20
19,3122,20,0.73,3.4,4.13,89.32,3122-20
19,3129,20,1.9,37.89,9.0,82.7,3129-20
19,3129,40,1.54,33.85,8.92,84.0,3129-40
19,3129,60,2.83,30.19,7.55,85.38,3129-60
19,3129,100,1.4,36.28,13.49,80.0,3129-100
19,3129,130,4.04,27.27,1.01,90.91,3129-130
19,3129,410,2.31,12.14,2.31,94.8,3129-410
19,3150,20,0.49,13.55,4.19,89.41,3150-20
19,3150,40,0.0,21.52,5.38,91.93,3150-40
19,3150,80,0.43,16.49,3.0,92.93,3150-80
19,3150,100,0.32,17.03,3.47,90.85,3150-100
19,3150,110,0.0,16.25,5.0,91.25,3150-110
19,3171,40,0.79,27.27,7.51,88.54,3171-40
19,3171,60,1.94,21.67,3.06,91.39,3171-60
19,3171,70,2.49,29.05,5.81,89.63,3171-70
19,3171,80,1.33,41.59,12.83,81.86,3171-80
19,3206,20,0.36,51.09,8.33,89.86,3206-20
19,3206,40,0.0,46.48,9.86,88.73,3206-40
19,3206,60,0.0,29.68,5.81,92.9,3206-60
19,3213,40,0.0,53.98,4.42,89.38,3213-40
19,3213,60,0.0,45.28,2.83,92.45,3213-60
19,3220,100,0.36,22.74,6.32,92.6,3220-100
19,3220,110,0.85,22.13,5.74,90.64,3220-110
19,3220,120,0.74,21.85,6.3,92.96,3220-120
19,3220,140,0.16,17.21,5.52,93.67,3220-140
19,3269,15,10.16,56.21,40.18,32.28,3269-15
19,3269,40,15.26,65.15,41.86,25.77,3269-40
19,3269,48,25.13,67.91,25.94,25.67,3269-48
19,3269,53,24.0,47.6,8.8,54.0,3269-53
19,3269,65,30.85,72.34,15.43,30.32,3269-65
19,3269,90,17.67,52.09,28.05,40.26,3269-90
19,3269,105,17.58,34.55,15.15,54.55,3269-105
19,3269,110,10.12,35.71,20.54,50.15,3269-110
19,3269,125,3.92,57.19,60.78,29.41,3269-125
19,3269,140,17.91,34.01,9.07,54.42,3269-140
19,3269,150,24.69,57.3,22.15,35.64,3269-150
19,3269,165,9.24,31.52,11.37,57.82,3269-165
19,3269,180,21.01,56.76,14.25,45.41,3269-180
19,3269,190,17.76,45.13,19.98,45.01,3269-190
19,3269,200,31.76,81.18,28.24,15.29,3269-200
19,3269,210,26.85,65.47,28.64,26.6,3269-210
19,3269,225,26.43,70.26,29.07,17.62,3269-225
19,3269,240,9.16,24.5,6.68,68.81,3269-240
19,3269,255,19.48,65.66,42.17,24.1,3269-255
19,3269,270,9.78,42.03,29.89,38.41,3269-270
19,3269,300,25.43,64.55,27.14,32.76,3269-300
19,3269,315,20.71,59.0,19.46,39.54,3269-315
19,3269,360,14.13,33.79,16.74,50.59,3269-360
19,3269,370,17.09,49.1,25.9,36.15,3269-370
19,3269,375,18.04,45.1,12.94,50.78,3269-375
19,3269,390,24.55,42.86,8.26,33.26,3269-390
19,3269,400,9.24,36.13,18.49,61.34,3269-400
19,3269,410,36.77,83.87,29.68,16.77,3269-410
19,3269,420,21.14,55.22,25.3,36.64,3269-420
19,3269,435,20.61,72.52,19.85,28.63,3269-435
19,3269,440,26.94,76.33,47.76,10.61,3269-440
19,3269,460,30.38,65.82,30.38,27.85,3269-460
19,3269,475,27.51,66.23,38.14,23.73,3269-475
19,3269,495,14.81,38.18,13.11,61.82,3269-495
19,3269,525,16.92,42.05,12.31,56.92,3269-525
19,3269,540,22.0,50.22,18.22,45.56,3269-540
19,3269,555,47.72,74.47,12.77,21.28,3269-555
19,3269,570,11.72,49.66,33.79,39.08,3269-570
19,3269,615,29.3,58.59,19.92,34.77,3269-615
19,3269,620,21.29,48.55,18.06,46.51,3269-620
19,3269,645,10.17,27.97,8.76,65.82,3269-645
19,3269,660,18.28,49.28,15.61,48.05,3269-660
19,3269,665,20.97,65.58,36.34,28.36,3269-665
19,3269,675,22.11,50.75,14.57,50.75,3269-675
19,3269,690,26.7,71.84,19.42,31.07,3269-690
19,3269,710,21.68,69.23,27.97,27.74,3269-710
19,3269,735,5.97,25.16,10.66,41.58,3269-735
19,3269,780,11.83,43.62,20.88,56.38,3269-780
19,3269,795,3.64,15.03,6.83,63.1,3269-795
19,3269,810,5.09,18.77,8.31,65.68,3269-810
19,3269,820,65.63,81.25,9.38,12.5,3269-820
19,3269,840,11.71,32.14,17.91,53.77,3269-840
19,3269,850,12.5,30.68,18.94,48.86,3269-850
19,3276,40,0.0,34.52,1.49,94.94,3276-40
19,3276,60,0.33,41.53,3.32,93.36,3276-60
19,3290,60,4.23,60.7,16.42,57.96,3290-60
19,3290,100,1.42,34.84,9.63,81.3,3290-100
19,3290,120,5.44,68.56,27.9,41.37,3290-120
19,3290,140,3.64,32.77,11.11,72.08,3290-140
19,3290,160,8.54,52.85,13.41,65.04,3290-160
19,3290,220,3.28,42.99,10.15,69.25,3290-220
19,3290,240,3.4,30.77,14.2,62.13,3290-240
19,3290,260,0.96,30.87,13.18,78.78,3290-260
19,3290,280,5.26,51.78,16.47,58.06,3290-280
19,3290,300,3.46,32.5,11.15,78.08,3290-300
19,3290,400,0.0,48.57,14.29,80.0,3290-400
19,3297,80,0.0,33.33,0.0,93.75,3297-80
19,3297,130,0.56,33.58,2.23,94.06,3297-130
19,3297,160,1.19,23.04,2.14,90.97,3297-160
19,3297,170,0.7,29.82,2.46,90.88,3297-170
19,3304,20,0.0,25.44,3.51,92.98,3304-20
19,3304,40,0.0,13.82,2.44,94.72,3304-40
19,3304,210,0.0,20.98,6.29,90.21,3304-210
19,3311,40,3.74,56.68,4.28,88.24,3311-40
19,3311,60,1.79,44.05,4.24,91.03,3311-60
19,3311,70,3.28,52.38,3.78,89.98,3311-70
19,3311,100,1.99,48.61,3.98,85.26,3311-100
19,3311,120,0.62,54.04,4.35,93.79,3311-120
19,3311,140,3.77,53.77,3.77,86.32,3311-140
19,3318,80,0.38,50.96,3.45,91.95,3318-80
19,3318,100,1.13,37.85,0.56,94.35,3318-100
19,3325,25,1.64,39.89,13.11,80.87,3325-25
19,3325,100,2.33,39.15,6.2,87.21,3325-100
19,3325,110,2.68,36.61,8.04,85.71,3325-110
19,3325,120,1.15,35.63,9.96,85.06,3325-120
19,3332,20,4.21,41.05,21.75,65.61,3332-20
19,3332,40,2.92,31.49,19.81,70.13,3332-40
19,3332,60,5.1,35.03,19.11,68.15,3332-60
19,3332,80,4.29,35.36,20.0,68.57,3332-80
19,3339,40,1.17,34.85,3.66,88.73,3339-40
19,3339,80,3.4,53.4,8.02,83.02,3339-80
19,3339,100,0.91,46.83,4.23,88.52,3339-100
19,3339,110,0.7,32.52,6.43,86.96,3339-110
19,3339,120,1.3,27.8,4.54,88.41,3339-120
19,3339,130,1.41,18.78,5.63,88.26,3339-130
19,3339,140,0.31,29.69,4.69,94.38,3339-140
19,3339,180,1.15,28.37,4.3,86.25,3339-180
19,3339,9100,2.56,15.38,0.0,94.87,3339-9100
