year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
17,3381,10,0.0,11.8,3.73,87.58,3381-10
17,3381,20,1.46,12.54,4.66,84.55,3381-20
17,3381,40,0.93,13.75,3.35,84.94,3381-40
17,3381,60,1.66,16.61,4.06,86.35,3381-60
17,3381,80,2.96,15.68,4.88,85.06,3381-80
17,3381,150,0.67,10.07,5.37,87.92,3381-150
17,3381,160,8.75,38.23,10.15,68.79,3381-160
17,3381,430,7.28,33.37,8.9,75.63,3381-430
17,3381,450,4.41,10.29,7.35,80.88,3381-450
17,3409,180,0.62,33.54,3.85,94.31,3409-180
17,3409,220,0.74,26.11,3.24,93.95,3409-220
17,3409,240,0.31,34.38,6.09,91.88,3409-240
17,3409,320,0.9,41.26,7.17,89.24,3409-320
17,3409,9100,3.33,4.67,7.0,83.67,3409-9100
17,3427,800,2.52,57.19,1.44,91.73,3427-800
17,3428,20,0.29,42.15,4.07,88.95,3428-20
17,3428,40,0.9,36.94,2.25,88.74,3428-40
17,3428,60,1.01,41.92,4.04,88.38,3428-60
17,3430,20,3.16,55.81,19.37,66.14,3430-20
17,3430,40,3.08,64.45,13.27,74.88,3430-40
17,3430,60,6.41,46.7,10.99,67.4,3430-60
17,3430,80,7.78,61.11,14.44,68.33,3430-80
17,3430,100,3.3,53.75,16.18,69.23,3430-100
17,3430,120,4.74,69.47,27.63,51.58,3430-120
17,3430,140,8.15,59.26,15.56,65.19,3430-140
17,3430,160,1.92,73.72,75.64,19.87,3430-160
17,3434,20,0.0,91.2,4.86,0.46,3434-20
17,3434,40,0.0,83.64,5.58,0.74,3434-40
17,3434,60,0.0,86.23,8.7,0.0,3434-60
17,3437,40,5.1,8.4,2.75,77.0,3437-40
17,3437,65,10.3,27.1,7.86,62.33,3437-65
17,3437,85,6.78,16.53,2.71,75.88,3437-85
17,3437,110,6.29,13.81,4.3,78.97,3437-110
17,3437,200,5.73,16.15,4.95,76.56,3437-200
17,3437,220,10.38,17.42,5.77,72.09,3437-220
17,3444,20,0.24,33.41,1.92,88.46,3444-20
17,3444,60,0.0,42.73,2.73,94.55,3444-60
17,3444,110,0.88,33.33,2.63,92.98,3444-110
17,3444,150,0.0,29.67,2.44,87.4,3444-150
17,3444,160,0.41,34.81,2.62,84.67,3444-160
17,3444,180,1.25,30.79,2.4,86.85,3444-180
17,3444,210,0.27,30.16,3.8,88.32,3444-210
17,3444,220,3.17,51.06,4.5,64.55,3444-220
17,3479,20,8.76,8.09,5.39,77.53,3479-20
17,3479,60,6.8,9.72,4.78,77.95,3479-60
17,3479,80,7.37,7.86,3.69,80.59,3479-80
17,3479,100,3.06,9.83,5.02,75.98,3479-100
17,3479,140,6.87,12.42,6.43,72.73,3479-140
17,3479,160,6.9,12.79,6.06,73.4,3479-160
17,3484,40,0.68,54.11,3.42,89.04,3484-40
17,3500,60,0.39,40.47,3.11,92.61,3500-60
17,3500,110,0.0,25.64,2.56,96.15,3500-110
17,3500,140,1.44,33.77,0.84,96.39,3500-140
17,3500,190,1.99,50.87,0.99,95.04,3500-190
17,3500,220,1.0,45.18,3.32,91.69,3500-220
17,3500,240,1.01,54.04,1.52,93.94,3500-240
17,3500,260,1.45,40.73,1.64,93.64,3500-260
17,3500,400,0.0,41.18,5.88,94.12,3500-400
17,3500,800,2.06,33.92,0.88,94.4,3500-800
17,3510,20,1.33,2.46,4.92,84.85,3510-20
17,3514,20,0.29,0.0,1.76,88.27,3514-20
17,3528,20,0.0,5.65,3.69,93.12,3528-20
17,3528,40,0.88,5.3,3.09,94.04,3528-40
17,3542,20,0.0,7.51,1.34,96.51,3542-20
17,3549,30,4.3,21.07,9.57,69.1,3549-30
17,3549,40,2.99,14.53,8.55,68.8,3549-40
17,3549,50,3.82,14.46,6.43,77.61,3549-50
17,3549,60,4.84,14.82,7.05,77.2,3549-60
17,3549,90,3.51,11.71,5.39,76.11,3549-90
17,3549,100,1.05,16.78,4.9,88.11,3549-100
17,3549,120,8.15,40.49,21.2,53.53,3549-120
17,3549,150,0.86,7.92,6.21,64.88,3549-150
17,3549,160,9.74,25.54,12.99,62.34,3549-160
17,3549,400,6.9,29.89,5.75,72.41,3549-400
17,3549,800,7.02,14.04,7.02,75.44,3549-800
17,3612,40,0.0,11.11,1.23,96.3,3612-40
17,3612,80,1.59,24.76,3.81,90.48,3612-80
17,3612,100,1.0,17.21,4.8,90.31,3612-100
17,3612,120,1.47,18.78,4.05,90.42,3612-120
17,3612,130,0.54,21.19,4.59,89.47,3612-130
17,3612,140,0.68,18.96,4.74,87.36,3612-140
17,3612,160,1.23,11.11,2.06,90.53,3612-160
17,3619,6,68.52,89.03,26.92,1.28,3619-6
17,3619,8,82.99,83.56,2.74,5.48,3619-8
17,3619,12,51.59,89.39,28.66,12.8,3619-12
17,3619,14,74.73,91.85,18.42,3.78,3619-14
17,3619,18,36.07,75.33,44.77,12.44,3619-18
17,3619,20,56.83,46.5,11.58,19.56,3619-20
17,3619,26,44.77,80.26,36.19,5.64,3619-26
17,3619,27,87.84,88.51,7.43,0.68,3619-27
17,3619,29,68.63,78.93,17.39,4.15,3619-29
17,3619,32,28.64,93.08,51.18,4.8,3619-32
17,3619,33,91.93,78.1,2.12,2.22,3619-33
17,3619,38,63.1,65.07,14.08,12.66,3619-38
17,3619,41,18.13,87.05,68.22,8.46,3619-41
17,3619,52,77.59,82.76,2.76,2.76,3619-52
17,3619,59,90.91,92.08,3.52,1.47,3619-59
17,3619,71,51.05,48.35,13.16,25.74,3619-71
17,3619,73,10.18,91.64,86.17,2.28,3619-73
17,3619,75,18.6,73.55,31.1,41.57,3619-75
17,3619,77,94.9,96.86,4.31,0.39,3619-77
17,3619,81,83.93,96.07,5.9,2.3,3619-81
17,3619,89,94.5,93.53,1.62,1.29,3619-89
17,3619,92,90.98,0.0,3.76,3.76,3619-92
17,3619,93,83.26,96.74,4.19,3.72,3619-93
17,3619,94,86.9,97.62,4.37,1.19,3619-94
17,3619,95,36.11,86.57,15.12,16.36,3619-95
17,3619,98,7.44,47.34,29.74,56.75,3619-98
17,3619,103,66.44,94.25,2.07,2.53,3619-103
17,3619,104,87.83,90.69,5.73,1.43,3619-104
17,3619,107,92.48,0.0,2.63,1.88,3619-107
17,3619,108,93.96,93.51,1.79,1.12,3619-108
17,3619,109,96.62,95.08,1.54,0.92,3619-109
17,3619,110,94.79,96.09,1.95,0.65,3619-110
17,3619,111,95.98,85.31,1.41,0.4,3619-111
17,3619,112,3.89,21.4,22.18,65.37,3619-112
17,3619,113,9.95,63.19,33.1,47.45,3619-113
17,3619,114,94.55,97.09,1.45,0.73,3619-114
17,3619,116,96.07,80.73,1.36,0.95,3619-116
17,3619,117,9.05,57.31,31.32,47.33,3619-117
17,3619,118,93.32,84.58,1.03,3.86,3619-118
17,3619,121,95.49,87.5,2.46,0.41,3619-121
17,3619,122,14.15,83.28,57.56,14.79,3619-122
17,3619,123,95.41,75.05,0.4,0.2,3619-123
17,3619,125,9.19,95.11,77.93,7.56,3619-125
17,3619,130,94.92,97.33,2.67,1.07,3619-130
17,3619,140,59.86,57.79,5.88,27.68,3619-140
17,3619,143,71.1,73.09,9.07,8.22,3619-143
17,3619,145,93.5,88.68,3.56,0.0,3619-145
17,3619,146,21.1,22.06,4.83,66.99,3619-146
17,3619,148,91.96,92.46,3.02,2.01,3619-148
17,3619,149,87.71,89.42,7.17,0.68,3619-149
17,3619,150,78.02,89.01,5.86,4.03,3619-150
17,3619,152,89.74,87.82,3.53,2.24,3619-152
17,3619,154,91.41,92.42,3.03,1.52,3619-154
17,3619,155,8.86,53.19,29.08,54.43,3619-155
17,3619,158,5.68,24.36,21.65,65.76,3619-158
17,3619,162,0.2,92.29,98.58,0.81,3619-162
17,3619,165,13.81,81.98,48.05,29.13,3619-165
17,3619,167,28.12,64.77,57.19,12.16,3619-167
17,3619,170,87.66,91.28,4.47,2.77,3619-170
17,3619,173,15.93,97.23,76.87,5.4,3619-173
17,3619,176,61.22,51.21,10.2,19.83,3619-176
17,3619,177,11.51,0.0,83.36,3.89,3619-177
17,3619,178,94.04,93.35,3.67,0.23,3619-178
17,3619,179,97.11,95.66,1.16,0.87,3619-179
17,3619,182,22.91,76.21,58.59,14.1,3619-182
17,3619,185,79.37,89.49,9.99,5.39,3619-185
17,3619,188,85.96,83.63,5.85,2.92,3619-188
17,3619,191,8.81,85.43,24.28,50.0,3619-191
17,3619,192,65.56,86.09,7.28,8.61,3619-192
17,3619,193,11.25,91.99,66.1,10.32,3619-193
17,3619,194,78.87,96.51,7.19,4.36,3619-194
17,3619,196,91.11,93.86,2.58,1.94,3619-196
17,3619,199,96.9,96.06,1.41,0.56,3619-199
17,3619,202,5.82,94.79,91.12,1.84,3619-202
17,3619,204,16.49,74.84,58.46,16.59,3619-204
17,3619,205,84.3,95.52,2.69,2.24,3619-205
17,3619,208,84.64,74.35,5.24,4.36,3619-208
17,3619,210,91.48,85.21,2.01,0.75,3619-210
17,3619,211,63.28,71.19,12.15,10.45,3619-211
17,3619,212,88.78,95.38,5.94,1.32,3619-212
17,3619,214,0.8,86.4,97.6,1.44,3619-214
17,3619,217,91.73,96.06,3.15,1.18,3619-217
17,3619,218,95.07,0.0,1.41,1.41,3619-218
17,3619,223,8.75,75.25,19.53,31.82,3619-223
17,3619,226,74.24,82.58,9.47,6.44,3619-226
17,3619,232,14.58,96.88,78.82,3.13,3619-232
17,3619,235,93.39,93.0,3.11,1.17,3619-235
17,3619,236,95.29,85.34,2.09,2.09,3619-236
17,3619,237,90.04,94.02,3.59,1.2,3619-237
17,3619,238,93.81,0.0,2.38,0.0,3619-238
17,3619,241,87.27,93.63,4.87,1.87,3619-241
17,3619,250,16.96,96.69,71.73,5.85,3619-250
17,3619,253,93.53,93.88,1.08,1.8,3619-253
17,3619,256,15.74,97.85,78.48,3.85,3619-256
17,3619,257,24.63,81.34,42.54,21.64,3619-257
17,3619,265,18.54,85.54,51.36,13.61,3619-265
17,3619,267,84.45,0.0,3.53,4.24,3619-267
17,3619,268,21.48,22.86,6.7,56.35,3619-268
17,3619,274,11.32,93.47,80.7,4.5,3619-274
17,3619,277,6.15,81.02,80.84,9.31,3619-277
17,3619,283,72.07,89.11,13.13,4.19,3619-283
17,3619,289,55.01,60.41,11.31,18.77,3619-289
17,3619,295,14.08,93.08,60.14,14.8,3619-295
17,3619,296,66.1,0.0,20.34,5.08,3619-296
17,3619,301,53.16,88.89,4.58,3.7,3619-301
17,3619,307,63.68,95.99,29.01,2.83,3619-307
17,3619,312,96.14,0.0,2.25,0.64,3619-312
17,3619,313,10.69,86.16,80.08,6.08,3619-313
17,3619,315,79.41,52.94,11.76,5.88,3619-315
17,3619,316,7.69,67.66,24.02,36.89,3619-316
17,3619,319,93.83,0.0,2.16,1.23,3619-319
17,3619,325,93.92,95.06,3.42,0.0,3619-325
17,3619,334,16.11,58.06,32.74,41.43,3619-334
17,3619,337,78.23,95.24,6.12,5.78,3619-337
17,3619,343,59.09,95.71,5.56,2.02,3619-343
17,3619,344,67.11,93.69,3.65,6.98,3619-344
17,3619,356,62.88,98.67,2.65,1.14,3619-356
17,3619,360,92.19,82.14,2.46,1.12,3619-360
17,3619,362,17.32,73.83,38.56,31.48,3619-362
17,3619,365,94.24,96.61,3.05,1.02,3619-365
17,3619,368,18.94,81.82,43.18,29.55,3619-368
17,3619,377,97.06,96.41,0.98,1.31,3619-377
17,3619,387,15.44,92.98,31.23,31.4,3619-387
17,3619,390,0.68,93.85,96.72,2.19,3619-390
17,3619,397,18.6,75.12,33.57,38.16,3619-397
17,3619,398,8.26,47.25,23.85,55.5,3619-398
17,3619,399,86.16,91.8,4.55,2.55,3619-399
17,3619,407,1.96,89.66,95.25,2.79,3619-407
17,3619,409,89.46,99.0,2.14,2.42,3619-409
17,3619,410,18.8,92.31,72.22,7.26,3619-410
17,3619,413,54.0,74.0,17.0,19.0,3619-413
17,3619,416,86.08,84.81,4.64,3.8,3619-416
17,3619,419,96.0,90.75,2.0,0.5,3619-419
17,3619,424,89.27,85.05,2.27,2.11,3619-424
17,3619,432,94.12,88.24,0.0,1.96,3619-432
17,3619,433,96.79,82.05,1.92,0.64,3619-433
17,3619,434,13.75,81.94,59.3,20.49,3619-434
17,3619,435,9.51,61.89,50.38,32.13,3619-435
17,3619,441,44.08,86.18,40.13,13.82,3619-441
17,3619,444,81.43,84.44,10.63,4.6,3619-444
17,3619,451,4.14,92.31,91.72,3.55,3619-451
17,3619,458,86.44,82.2,8.47,3.81,3619-458
17,3619,474,96.05,81.58,1.32,2.63,3619-474
17,3619,501,82.43,61.04,2.7,3.6,3619-501
17,3619,525,89.21,96.04,5.76,1.08,3619-525
17,3619,820,98.66,91.07,0.45,0.0,3619-820
17,3619,840,94.28,89.74,2.93,1.32,3619-840
17,3619,852,39.74,44.1,11.54,36.67,3619-852
17,3619,870,57.5,65.34,9.77,22.56,3619-870
17,3619,875,94.79,89.66,2.14,1.02,3619-875
17,3619,880,0.74,79.19,0.68,0.41,3619-880
17,3619,885,95.4,82.76,2.3,1.15,3619-885
17,3619,1063,98.15,82.41,0.0,1.85,3619-1063
17,3619,1072,94.44,87.5,2.78,1.39,3619-1072
17,3619,1074,93.55,87.9,2.42,1.61,3619-1074
17,3619,1086,95.0,0.0,5.0,0.0,3619-1086
17,3619,1121,1.86,94.66,96.65,1.49,3619-1121
17,3619,1141,95.63,87.5,2.5,0.31,3619-1141
17,3633,60,0.84,27.37,1.96,94.69,3633-60
17,3633,80,0.5,19.6,2.51,93.97,3633-80
17,3633,90,0.0,21.79,1.28,97.44,3633-90
17,3640,20,0.21,38.24,3.99,85.92,3640-20
17,3640,100,0.0,38.1,2.38,90.48,3640-100
17,3640,250,0.0,35.56,2.22,91.11,3640-250
17,3647,20,0.29,39.04,2.92,73.98,3647-20
17,3654,100,0.0,42.34,7.3,84.67,3654-100
17,3654,200,0.0,28.57,4.76,95.24,3654-200
17,3654,410,1.29,47.1,0.65,94.19,3654-410
17,3661,40,0.42,18.49,2.1,95.38,3661-40
17,3661,60,0.0,25.9,2.4,96.16,3661-60
17,3661,120,0.0,20.54,1.62,96.76,3661-120
17,3668,20,0.0,41.67,5.95,92.86,3668-20
17,3668,80,0.0,36.48,3.15,94.49,3668-80
17,3668,100,0.75,30.97,3.36,94.03,3668-100
17,3668,120,1.0,34.83,0.0,95.52,3668-120
17,3675,20,2.19,12.69,3.72,85.34,3675-20
17,3675,60,3.53,15.74,6.46,82.74,3675-60
17,3675,80,4.83,21.65,5.72,81.04,3675-80
17,3675,100,3.16,19.3,5.45,83.21,3675-100
17,3675,120,3.2,18.93,5.33,83.2,3675-120
17,3675,130,4.21,14.74,6.32,82.11,3675-130
17,3675,450,6.98,37.21,6.98,76.74,3675-450
17,3682,10,1.55,44.59,8.25,87.89,3682-10
17,3682,100,1.1,34.43,9.34,87.0,3682-100
17,3682,120,1.68,26.96,7.26,87.57,3682-120
17,3682,140,1.58,27.97,4.49,88.65,3682-140
17,3682,150,0.81,58.33,18.55,77.42,3682-150
17,3682,9803,0.0,0.0,25.0,75.0,3682-9803
17,3689,10,0.32,49.35,5.81,90.97,3689-10
17,3689,40,0.88,41.0,4.42,92.33,3689-40
17,3689,420,0.0,40.63,3.13,93.75,3689-420
17,3689,800,6.67,40.0,6.67,80.0,3689-800
17,3696,20,1.27,34.39,3.18,91.72,3696-20
17,3696,30,0.0,33.73,3.61,92.77,3696-30
17,3696,40,0.0,30.77,1.92,93.27,3696-40
17,3787,80,0.48,22.9,2.26,93.87,3787-80
17,3787,100,0.32,21.99,2.22,94.46,3787-100
17,3787,120,0.68,25.14,1.64,95.08,3787-120
17,3794,100,1.75,15.59,3.68,90.54,3794-100
17,3794,110,0.36,12.83,4.28,90.73,3794-110
17,3794,120,0.54,12.18,3.08,92.64,3794-120
17,3794,130,1.18,13.02,2.96,91.42,3794-130
17,3794,140,1.95,14.94,2.6,94.16,3794-140
17,3794,150,0.76,0.0,3.79,93.18,3794-150
17,3822,20,0.74,13.37,4.7,90.84,3822-20
17,3822,30,0.61,20.0,4.65,90.91,3822-30
17,3822,60,0.24,10.93,4.52,92.12,3822-60
17,3822,65,0.26,12.4,5.28,90.77,3822-65
17,3822,70,0.9,14.07,5.09,91.02,3822-70
17,3822,80,0.0,6.54,4.91,91.21,3822-80
17,3822,100,0.2,12.38,3.79,89.62,3822-100
17,3822,110,0.0,12.37,8.25,90.72,3822-110
17,3822,140,0.5,4.48,5.47,91.04,3822-140
17,3850,120,0.64,41.67,1.92,95.51,3850-120
17,3850,150,1.01,49.25,2.01,93.47,3850-150
17,3850,160,2.06,50.52,1.03,94.85,3850-160
17,3857,10,0.79,10.6,5.56,90.86,3857-10
17,3857,20,0.34,8.87,1.02,94.2,3857-20
17,3857,80,1.78,19.54,6.35,88.32,3857-80
17,3857,100,0.28,12.01,4.75,92.18,3857-100
17,3857,140,0.36,13.93,7.14,88.57,3857-140
17,3857,180,1.01,8.05,4.09,92.14,3857-180
17,3857,200,0.81,10.28,4.74,89.58,3857-200
17,3857,220,0.4,10.1,4.65,91.72,3857-220
17,3862,30,1.19,7.72,3.96,87.92,3862-30
17,3871,20,1.02,61.43,2.39,93.52,3871-20
17,3871,40,1.09,50.27,5.46,91.26,3871-40
17,3871,9405,0.0,0.0,0.0,100.0,3871-9405
17,3892,40,1.23,11.93,3.7,89.71,3892-40
17,3892,60,1.11,29.53,5.01,88.86,3892-60
17,3892,80,4.26,61.63,10.85,71.71,3892-80
17,3892,100,0.27,7.53,4.03,91.4,3892-100
17,3892,110,7.23,56.17,7.66,80.0,3892-110
17,3892,125,0.0,10.0,5.83,86.67,3892-125
17,3892,180,2.29,20.79,6.13,86.89,3892-180
17,3892,200,4.42,38.94,3.54,81.42,3892-200
17,3892,210,1.95,24.05,7.81,85.3,3892-210
17,3892,215,1.58,24.7,8.89,85.38,3892-215
17,3892,220,2.85,29.27,11.14,80.31,3892-220
17,3892,260,1.25,15.54,2.26,90.23,3892-260
17,3892,280,1.29,26.29,5.15,83.51,3892-280
17,3892,300,2.49,46.26,7.12,84.34,3892-300
17,3899,20,1.55,44.38,6.78,89.92,3899-20
17,3899,40,1.66,36.73,3.32,92.18,3899-40
17,3906,20,1.12,43.82,8.15,80.34,3906-20
17,3906,40,0.0,49.41,12.13,76.63,3906-40
17,3906,60,0.5,32.83,7.77,86.47,3906-60
17,3906,100,1.72,25.86,15.52,74.14,3906-100
17,3906,150,0.0,44.44,7.41,88.89,3906-150
17,3920,20,0.0,51.81,0.0,95.85,3920-20
17,3920,40,0.0,43.28,3.73,94.03,3920-40
17,3925,40,2.05,19.55,11.14,78.18,3925-40
17,3925,50,1.43,7.25,3.96,82.8,3925-50
17,3925,60,0.71,4.96,5.5,78.55,3925-60
17,3925,100,0.79,11.71,4.75,88.29,3925-100
17,3925,140,1.77,15.21,5.66,84.62,3925-140
17,3925,160,1.75,12.47,6.56,76.59,3925-160
17,3934,20,0.97,18.69,3.16,93.93,3934-20
17,3934,40,3.4,23.4,1.28,91.06,3934-40
17,3934,250,1.57,25.08,1.25,93.42,3934-250
17,3941,60,0.41,24.12,6.19,90.52,3941-60
17,3941,80,0.0,17.09,3.99,92.31,3941-80
17,3941,200,0.0,19.83,4.13,92.15,3941-200
17,3948,40,0.76,52.91,3.54,88.1,3948-40
17,3948,60,1.21,40.89,3.24,93.12,3948-60
17,3948,9405,0.0,0.0,0.0,100.0,3948-9405
17,3955,40,1.53,43.73,11.31,84.1,3955-40
17,3955,80,1.58,26.62,7.61,89.06,3955-80
17,3955,90,1.5,39.04,12.31,85.29,3955-90
17,3955,100,0.0,15.89,0.66,96.69,3955-100
17,3955,120,0.0,44.53,7.03,89.84,3955-120
17,3955,140,0.59,35.74,8.38,88.09,3955-140
17,3955,410,0.0,28.81,6.78,89.83,3955-410
17,3955,430,0.0,62.16,5.41,94.59,3955-430
17,3962,10,1.15,20.46,4.61,92.22,3962-10
17,3962,20,0.93,35.06,3.34,90.35,3962-20
17,3962,40,1.08,26.22,3.11,91.08,3962-40
17,3962,60,1.87,20.88,3.19,91.76,3962-60
17,3962,170,1.35,21.83,4.57,90.19,3962-170
17,3969,20,1.57,43.92,1.96,95.29,3969-20
17,3969,40,2.01,39.2,0.5,96.48,3969-40
17,3976,20,28.57,42.86,7.14,50.0,3976-20
17,3983,20,3.17,53.17,14.08,81.34,3983-20
17,3983,55,4.66,58.26,13.35,78.81,3983-55
17,3983,60,3.04,43.33,10.07,84.78,3983-60
17,3983,110,2.33,39.53,16.86,78.49,3983-110
17,3990,20,0.0,47.59,16.4,80.39,3990-20
17,3990,50,0.27,59.09,20.86,75.94,3990-50
17,4011,20,0.0,15.56,13.33,81.11,4011-20
17,4018,10,2.1,23.13,12.62,78.74,4018-10
17,4018,20,4.51,38.89,11.81,65.28,4018-20
17,4018,40,4.9,22.55,13.97,72.55,4018-40
17,4018,80,1.58,14.21,8.95,80.79,4018-80
17,4018,120,2.08,19.31,12.05,77.57,4018-120
17,4018,130,7.19,31.62,15.4,65.5,4018-130
17,4018,140,4.67,22.44,14.44,71.83,4018-140
17,4018,150,1.38,21.66,12.67,79.03,4018-150
17,4018,160,3.28,17.05,11.15,69.18,4018-160
17,4018,170,6.92,38.72,18.46,60.77,4018-170
17,4018,200,4.34,25.57,14.38,67.58,4018-200
17,4025,30,1.76,23.24,5.99,89.44,4025-30
17,4025,60,2.82,23.94,4.23,91.55,4025-60
17,4025,80,1.64,22.95,3.28,93.44,4025-80
17,4060,60,0.68,11.99,5.43,87.1,4060-60
17,4060,80,1.89,17.8,3.79,90.15,4060-80
17,4060,90,0.6,12.52,4.57,91.45,4060-90
17,4060,130,0.79,10.64,5.56,88.81,4060-130
17,4060,135,1.37,17.28,7.96,86.56,4060-135
17,4060,160,0.47,22.01,7.73,87.35,4060-160
17,4060,180,1.24,14.7,5.18,89.44,4060-180
17,4060,200,0.46,13.5,4.58,90.05,4060-200
17,4067,100,1.31,36.39,2.95,93.11,4067-100
17,4067,160,1.41,46.24,4.69,91.08,4067-160
17,4067,180,1.64,49.18,7.79,86.89,4067-180
17,4067,200,0.0,29.87,0.0,96.1,4067-200
17,4074,20,0.0,16.14,2.36,95.28,4074-20
17,4074,200,0.2,23.91,3.36,92.29,4074-200
17,4074,260,0.27,32.61,5.43,90.76,4074-260
17,4074,280,0.17,41.69,2.37,92.71,4074-280
17,4074,400,0.0,43.75,0.0,93.75,4074-400
17,4074,410,0.0,0.0,6.25,87.5,4074-410
17,4088,40,1.71,27.35,6.84,89.32,4088-40
17,4088,60,0.77,22.96,7.14,90.05,4088-60
17,4088,80,1.49,30.97,3.36,92.16,4088-80
17,4088,110,1.8,28.23,5.41,89.49,4088-110
17,4095,20,0.49,16.78,2.96,78.13,4095-20
17,4095,30,1.38,41.9,5.93,64.03,4095-30
17,4095,40,2.41,21.88,3.17,81.95,4095-40
17,4095,50,2.28,27.21,3.13,78.63,4095-50
17,4095,60,2.52,33.18,2.29,77.35,4095-60
17,4137,40,0.9,18.55,10.41,84.62,4137-40
17,4137,60,1.08,18.4,10.61,85.06,4137-60
17,4137,80,0.63,9.38,5.0,91.56,4137-80
17,4144,20,1.25,15.59,4.16,90.85,4144-20
17,4144,40,2.22,16.3,5.0,88.15,4144-40
17,4144,50,1.06,17.16,8.26,83.47,4144-50
17,4144,60,1.96,14.88,4.99,88.95,4144-60
17,4144,80,2.32,16.96,4.11,88.57,4144-80
17,4144,100,0.43,8.51,5.96,89.79,4144-100
17,4144,200,1.74,16.9,5.23,86.41,4144-200
17,4151,60,0.49,39.51,3.21,92.59,4151-60
17,4151,100,1.58,31.62,4.74,90.51,4151-100
17,4151,120,2.75,34.86,5.5,89.91,4151-120
17,4165,40,0.0,26.69,2.76,93.87,4165-40
17,4165,50,0.52,27.39,2.58,91.99,4165-50
17,4165,60,0.19,23.19,2.97,93.51,4165-60
17,4165,80,0.54,20.92,3.26,93.21,4165-80
17,4165,100,0.0,10.59,0.0,100.0,4165-100
17,4179,60,7.86,60.36,5.0,67.14,4179-60
17,4179,105,3.92,48.04,6.53,77.81,4179-105
17,4179,110,2.72,47.08,5.84,82.1,4179-110
17,4179,140,5.81,74.42,5.23,74.42,4179-140
17,4179,150,4.12,20.0,2.94,83.53,4179-150
17,4179,160,0.74,21.93,3.35,88.85,4179-160
17,4179,170,3.33,13.33,1.67,75.0,4179-170
17,4179,185,0.85,8.28,2.76,87.69,4179-185
17,4179,190,3.5,31.13,4.86,80.35,4179-190
17,4179,220,8.49,69.11,7.72,64.09,4179-220
17,4179,240,7.3,48.5,4.94,71.89,4179-240
17,4179,250,0.64,12.08,2.54,89.83,4179-250
17,4179,260,4.57,56.39,6.16,68.26,4179-260
17,4179,290,7.09,43.78,4.02,76.3,4179-290
17,4179,300,1.9,24.69,4.63,86.47,4179-300
17,4179,320,5.5,43.37,6.47,80.26,4179-320
17,4179,340,6.43,45.03,3.51,73.39,4179-340
17,4179,360,9.05,60.78,10.34,67.24,4179-360
17,4179,400,6.78,49.72,5.08,80.79,4179-400
17,4179,440,2.47,40.0,5.19,85.19,4179-440
17,4179,480,7.21,63.06,7.21,73.42,4179-480
17,4179,500,6.2,60.11,7.01,70.89,4179-500
17,4179,520,6.84,56.13,7.12,69.8,4179-520
17,4186,20,3.85,76.92,1.92,90.38,4186-20
17,4186,26,0.96,32.06,2.39,93.78,4186-26
17,4186,60,0.31,40.87,1.24,93.81,4186-60
17,4186,80,1.04,29.86,1.74,95.14,4186-80
17,4207,20,1.88,53.38,4.89,90.98,4207-20
17,4207,40,0.0,49.41,3.53,95.29,4207-40
17,4207,60,0.7,48.95,3.5,92.31,4207-60
17,4221,10,0.66,23.84,9.27,88.74,4221-10
17,4221,15,0.0,19.43,9.89,88.69,4221-15
17,4221,20,0.39,34.38,15.63,81.64,4221-20
17,4221,30,0.0,29.46,13.39,84.82,4221-30
17,4228,60,0.0,36.92,3.78,93.02,4228-60
17,4228,80,1.69,33.76,3.8,91.98,4228-80
17,4228,100,0.89,29.78,3.11,93.78,4228-100
17,4235,20,1.07,11.74,10.68,81.14,4235-20
17,4263,40,1.39,64.58,0.69,95.83,4263-40
17,4263,60,0.89,52.68,0.0,98.21,4263-60
17,4270,20,0.0,22.54,1.41,98.59,4270-20
17,4270,40,0.0,29.27,0.0,100.0,4270-40
17,4305,80,0.89,37.65,1.93,93.9,4305-80
17,4305,100,0.54,27.49,0.81,94.61,4305-100
17,4305,200,0.52,31.77,1.56,94.27,4305-200
17,4312,40,1.72,11.89,6.42,78.56,4312-40
17,4312,60,1.58,9.7,5.05,77.82,4312-60
17,4312,80,2.08,9.25,5.78,83.01,4312-80
17,4312,100,0.46,10.55,7.11,81.42,4312-100
17,4330,10,1.15,59.77,2.3,90.8,4330-10
17,4330,20,1.72,60.34,6.9,86.21,4330-20
17,4347,100,0.54,47.84,1.08,95.41,4347-100
17,4347,120,0.88,36.84,2.19,91.67,4347-120
17,4347,130,1.2,44.31,2.99,94.01,4347-130
17,4368,20,0.0,33.33,1.23,94.32,4368-20
17,4368,40,0.54,36.56,2.15,95.7,4368-40
17,4368,9100,0.0,0.0,0.0,100.0,4368-9100
17,4375,60,0.56,53.89,22.22,75.0,4375-60
17,4375,80,0.55,61.33,33.15,65.75,4375-80
17,4375,100,0.0,63.5,31.39,67.52,4375-100
17,4389,20,5.69,35.55,2.37,85.78,4389-20
17,4389,60,4.06,26.25,2.86,88.07,4389-60
17,4389,80,3.78,35.78,1.78,86.89,4389-80
17,4389,120,4.15,39.86,2.76,84.56,4389-120
17,4459,20,1.47,4.41,13.97,83.82,4459-20
17,4473,40,1.47,32.72,7.35,87.87,4473-40
17,4473,50,0.99,20.79,5.94,88.45,4473-50
17,4473,60,0.0,30.55,7.07,88.1,4473-60
