year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
21,3619,115,100.0,0.0,0.0,0.0,3619-115
21,3619,116,94.49,92.51,2.12,0.56,3619-116
21,3619,117,14.16,64.38,38.63,33.05,3619-117
21,3619,118,86.59,94.46,8.45,1.17,3619-118
21,3619,121,95.98,87.75,1.61,0.0,3619-121
21,3619,122,12.69,89.43,60.12,11.78,3619-122
21,3619,123,93.15,81.6,1.57,0.0,3619-123
21,3619,125,8.87,98.58,83.69,3.19,3619-125
21,3619,130,90.82,0.0,3.06,1.53,3619-130
21,3619,140,61.11,66.67,7.07,18.69,3619-140
21,3619,143,70.96,79.87,7.92,6.6,3619-143
21,3619,145,92.67,91.49,4.95,0.2,3619-145
21,3619,146,27.03,32.6,4.73,55.41,3619-146
21,3619,148,87.75,0.0,5.14,0.79,3619-148
21,3619,149,86.54,94.62,7.31,1.54,3619-149
21,3619,150,83.87,94.01,2.76,0.92,3619-150
21,3619,152,83.44,93.05,4.64,3.31,3619-152
21,3619,154,91.65,94.94,5.06,1.01,3619-154
21,3619,155,10.14,64.5,39.3,40.41,3619-155
21,3619,158,3.76,23.06,21.63,66.06,3619-158
21,3619,162,0.0,93.98,99.12,0.35,3619-162
21,3619,165,18.73,91.76,48.31,22.85,3619-165
21,3619,167,24.07,72.48,61.27,9.68,3619-167
21,3619,170,89.94,95.25,3.07,1.96,3619-170
21,3619,173,15.09,95.27,77.13,4.73,3619-173
21,3619,176,59.83,63.85,13.39,16.65,3619-176
21,3619,177,7.29,96.95,86.27,3.39,3619-177
21,3619,178,93.64,0.0,3.42,0.73,3619-178
21,3619,179,94.82,98.37,1.36,0.27,3619-179
21,3619,182,21.03,86.06,66.26,9.29,3619-182
21,3619,185,81.27,96.34,8.17,5.35,3619-185
21,3619,188,78.55,0.0,5.68,7.26,3619-188
21,3619,191,11.7,90.53,23.24,41.82,3619-191
21,3619,192,68.42,87.62,5.57,4.02,3619-192
21,3619,193,11.38,94.78,59.89,6.9,3619-193
21,3619,194,78.35,0.0,6.27,1.71,3619-194
21,3619,196,91.22,92.5,1.65,1.46,3619-196
21,3619,199,94.37,0.0,3.31,0.66,3619-199
21,3619,202,5.26,98.98,91.68,1.53,3619-202
21,3619,204,24.28,87.68,53.83,11.36,3619-204
21,3619,205,79.89,0.0,3.7,1.59,3619-205
21,3619,208,88.94,96.61,3.39,2.03,3619-208
21,3619,210,91.79,95.65,2.17,0.72,3619-210
21,3619,211,63.16,88.82,13.82,4.28,3619-211
21,3619,212,88.39,97.75,6.37,0.37,3619-212
21,3619,213,7.04,93.47,87.94,3.02,3619-213
21,3619,214,0.8,96.15,97.44,1.44,3619-214
21,3619,215,91.26,0.0,2.59,1.29,3619-215
21,3619,217,85.38,0.0,7.6,0.0,3619-217
21,3619,218,86.85,0.0,7.96,1.73,3619-218
21,3619,223,8.51,82.81,19.97,26.56,3619-223
21,3619,226,80.04,96.84,8.7,2.57,3619-226
21,3619,232,14.15,0.0,80.19,3.3,3619-232
21,3619,235,95.65,0.0,2.72,0.0,3619-235
21,3619,236,85.71,0.0,10.48,1.9,3619-236
21,3619,237,89.41,92.16,3.53,0.78,3619-237
21,3619,238,96.92,0.0,1.03,0.0,3619-238
21,3619,241,89.78,0.0,3.1,0.62,3619-241
21,3619,250,15.58,98.19,77.2,1.81,3619-250
21,3619,253,91.67,0.0,3.03,0.0,3619-253
21,3619,256,14.5,93.25,78.75,4.13,3619-256
21,3619,257,23.3,83.98,48.54,16.5,3619-257
21,3619,265,16.05,85.12,50.47,10.7,3619-265
21,3619,267,82.2,93.64,5.51,1.69,3619-267
21,3619,268,15.15,27.47,8.69,59.6,3619-268
21,3619,274,13.39,96.65,78.54,2.89,3619-274
21,3619,277,10.07,90.67,72.2,7.84,3619-277
21,3619,283,79.77,94.13,8.21,2.93,3619-283
21,3619,289,58.51,74.1,11.75,11.27,3619-289
21,3619,295,12.07,88.28,62.07,12.76,3619-295
21,3619,296,57.78,0.0,33.33,6.67,3619-296
21,3619,301,48.56,85.56,4.2,2.36,3619-301
21,3619,307,76.64,97.51,12.77,2.8,3619-307
21,3619,312,91.99,0.0,3.48,0.7,3619-312
21,3619,313,9.72,75.28,78.89,8.33,3619-313
21,3619,315,80.0,0.0,20.0,0.0,3619-315
21,3619,316,10.08,76.81,30.76,28.24,3619-316
21,3619,319,93.63,0.0,1.99,2.79,3619-319
21,3619,325,91.07,93.21,3.93,0.0,3619-325
21,3619,334,14.48,85.25,41.29,28.95,3619-334
21,3619,337,79.47,95.31,4.69,2.05,3619-337
21,3619,343,69.49,95.9,4.62,2.31,3619-343
21,3619,344,64.52,91.04,2.87,1.79,3619-344
21,3619,356,60.0,0.0,2.3,0.33,3619-356
21,3619,360,85.06,94.94,7.47,0.96,3619-360
21,3619,362,16.9,79.46,44.72,21.6,3619-362
21,3619,365,92.55,95.96,3.42,0.0,3619-365
21,3619,368,23.08,87.02,42.31,21.15,3619-368
21,3619,377,94.33,0.0,2.43,0.4,3619-377
21,3619,387,12.69,96.35,27.5,21.92,3619-387
21,3619,390,1.84,90.4,94.92,1.55,3619-390
21,3619,397,15.28,81.11,39.17,33.89,3619-397
21,3619,398,11.92,56.48,34.72,34.2,3619-398
21,3619,399,85.14,0.0,4.95,1.8,3619-399
21,3619,407,2.2,97.56,96.82,0.49,3619-407
21,3619,409,89.41,97.71,4.15,1.43,3619-409
21,3619,410,12.5,97.0,73.0,7.0,3619-410
21,3619,413,64.38,91.25,16.25,10.0,3619-413
21,3619,419,91.52,96.4,6.17,0.0,3619-419
21,3619,424,89.21,93.32,3.6,1.88,3619-424
21,3619,432,94.29,0.0,2.86,0.0,3619-432
21,3619,433,92.93,93.94,5.05,1.01,3619-433
21,3619,434,15.29,92.23,62.66,14.79,3619-434
21,3619,435,7.88,56.21,51.81,30.85,3619-435
21,3619,442,50.0,0.0,50.0,0.0,3619-442
21,3619,444,85.79,91.7,7.74,2.81,3619-444
21,3619,448,97.83,0.0,0.0,0.0,3619-448
21,3619,451,4.26,93.28,92.12,2.58,3619-451
21,3619,454,86.9,97.22,3.57,2.78,3619-454
21,3619,458,81.75,88.32,8.76,2.92,3619-458
21,3619,501,85.03,74.49,4.08,3.4,3619-501
21,3619,525,90.51,97.97,3.39,2.37,3619-525
21,3619,820,94.87,0.0,1.28,0.0,3619-820
21,3619,840,94.52,94.68,2.5,0.94,3619-840
21,3619,852,36.62,50.0,11.5,39.2,3619-852
21,3619,870,54.43,66.02,9.55,26.14,3619-870
21,3619,880,0.39,87.51,1.05,0.33,3619-880
21,3619,885,95.48,92.14,0.79,0.79,3619-885
21,3619,1063,98.04,0.0,0.0,0.0,3619-1063
21,3619,1072,84.21,0.0,5.26,2.11,3619-1072
21,3619,1074,94.12,94.12,1.96,2.94,3619-1074
21,3619,1086,93.75,0.0,0.0,6.25,3619-1086
21,3619,1121,1.3,88.58,98.27,0.14,3619-1121
21,3619,1141,93.27,97.12,3.37,0.0,3619-1141
21,3633,60,1.39,31.02,0.28,94.46,3633-60
21,3633,80,1.3,22.17,1.74,94.35,3633-80
21,3633,90,0.0,27.59,1.72,93.68,3633-90
21,3640,20,0.72,42.16,3.6,87.21,3640-20
21,3640,100,0.0,41.67,0.0,91.67,3640-100
21,3640,9418,100.0,0.0,0.0,0.0,3640-9418
21,3647,20,0.0,49.51,3.79,68.16,3647-20
21,3647,400,0.0,77.42,3.23,64.52,3647-400
21,3654,100,0.0,42.86,6.25,88.39,3654-100
21,3654,200,0.0,36.36,4.55,86.36,3654-200
21,3654,410,0.73,38.69,4.38,93.43,3654-410
21,3654,800,0.0,67.44,18.6,60.47,3654-800
21,3661,40,0.0,22.05,3.54,94.09,3661-40
21,3661,60,0.23,27.63,3.75,93.91,3661-60
21,3661,120,0.0,25.89,5.58,91.88,3661-120
21,3668,80,0.44,44.88,5.88,91.5,3668-80
21,3668,100,1.23,38.68,1.65,92.59,3668-100
21,3668,120,0.0,42.05,4.55,94.32,3668-120
21,3668,800,3.45,48.28,3.45,89.66,3668-800
21,3675,20,1.89,16.75,5.19,82.08,3675-20
21,3675,60,3.9,19.52,6.48,81.52,3675-60
21,3675,80,2.74,22.26,7.71,78.6,3675-80
21,3675,100,2.82,19.44,5.65,83.28,3675-100
21,3675,120,2.37,17.11,6.58,81.58,3675-120
21,3675,450,3.08,38.46,20.0,70.77,3675-450
21,3682,10,0.61,49.39,11.35,84.66,3682-10
21,3682,100,0.98,45.9,10.55,84.77,3682-100
21,3682,120,0.98,38.2,10.39,85.25,3682-120
21,3682,140,0.57,38.79,4.89,89.94,3682-140
21,3682,150,0.9,58.43,22.59,72.59,3682-150
21,3682,9803,0.0,0.0,0.0,100.0,3682-9803
21,3689,10,0.0,57.41,6.94,89.81,3689-10
21,3689,40,1.87,49.25,6.34,91.04,3689-40
21,3689,420,0.0,62.5,3.13,93.75,3689-420
21,3689,800,0.0,70.73,2.44,93.9,3689-800
21,3696,20,0.0,44.6,2.16,91.37,3696-20
21,3696,30,1.45,47.83,1.45,94.2,3696-30
21,3696,40,0.0,42.34,3.6,93.69,3696-40
21,3787,80,0.46,31.18,2.0,94.32,3787-80
21,3787,100,0.48,28.87,3.06,92.9,3787-100
21,3787,120,0.74,31.5,2.82,93.31,3787-120
21,3794,100,1.08,15.27,3.66,90.54,3794-100
21,3794,110,1.67,17.47,3.72,90.52,3794-110
21,3794,120,1.66,17.26,3.96,89.26,3794-120
21,3794,130,0.59,16.42,4.11,90.91,3794-130
21,3794,140,1.38,18.62,4.14,91.03,3794-140
21,3822,20,0.68,13.64,4.55,90.0,3822-20
21,3822,30,1.76,23.33,7.45,86.67,3822-30
21,3822,60,0.36,14.59,4.8,90.33,3822-60
21,3822,65,0.53,16.51,5.99,89.48,3822-65
21,3822,70,0.26,14.07,5.37,90.28,3822-70
21,3822,80,1.05,6.11,5.89,90.11,3822-80
21,3822,100,0.2,15.07,4.07,88.8,3822-100
21,3822,110,0.0,16.67,4.17,91.67,3822-110
21,3822,140,0.0,2.97,6.93,86.63,3822-140
21,3850,120,1.05,53.16,4.21,91.58,3850-120
21,3850,150,1.12,58.54,1.4,92.72,3850-150
21,3850,160,0.93,52.34,4.67,87.85,3850-160
21,3850,430,0.0,0.0,0.0,86.67,3850-430
21,3857,10,0.58,14.16,7.3,88.61,3857-10
21,3857,80,1.32,15.51,6.93,87.79,3857-80
21,3857,100,0.2,12.73,5.86,88.48,3857-100
21,3857,180,0.65,7.52,5.92,88.99,3857-180
21,3857,200,0.4,17.02,5.45,90.16,3857-200
21,3857,220,0.31,10.99,5.55,89.74,3857-220
21,3862,30,0.99,9.9,4.75,85.15,3862-30
21,3871,20,0.73,74.73,1.47,91.58,3871-20
21,3871,40,0.0,56.54,3.27,93.46,3871-40
21,3871,100,0.0,48.15,0.0,98.15,3871-100
21,3871,250,1.42,56.03,4.96,91.49,3871-250
21,3871,410,0.0,46.43,0.0,100.0,3871-410
21,3892,40,0.46,15.98,4.11,91.78,3892-40
21,3892,60,3.48,40.77,5.23,87.46,3892-60
21,3892,80,3.65,62.5,14.58,70.31,3892-80
21,3892,100,0.56,9.55,2.25,93.54,3892-100
21,3892,110,5.14,56.0,10.29,74.29,3892-110
21,3892,125,0.0,12.7,2.38,86.51,3892-125
21,3892,180,2.1,29.21,8.44,83.37,3892-180
21,3892,200,2.72,45.92,9.8,70.6,3892-200
21,3892,210,2.91,33.48,7.86,81.7,3892-210
21,3892,215,2.0,32.4,5.8,83.2,3892-215
21,3892,220,1.82,40.15,6.93,86.86,3892-220
21,3892,260,1.09,20.49,2.19,90.71,3892-260
21,3892,280,3.46,28.19,5.32,79.79,3892-280
21,3892,300,2.29,55.96,3.67,83.03,3892-300
21,3899,20,1.44,42.24,3.16,93.1,3899-20
21,3899,30,5.45,45.45,2.42,90.3,3899-30
21,3899,40,0.35,38.89,4.17,92.71,3899-40
21,3906,20,0.0,56.69,10.76,79.07,3906-20
21,3906,40,0.58,66.47,10.5,75.51,3906-40
21,3906,60,0.7,48.25,8.04,80.42,3906-60
21,3906,100,0.0,45.83,8.33,87.5,3906-100
21,3906,400,0.0,68.18,9.09,68.18,3906-400
21,3906,800,0.0,28.89,1.48,94.07,3906-800
21,3920,20,2.48,57.85,0.83,91.74,3920-20
21,3920,40,0.0,54.65,4.65,91.86,3920-40
21,3920,250,0.0,64.76,0.0,96.19,3920-250
21,3920,9419,0.0,0.0,0.0,100.0,3920-9419
21,3925,40,2.49,26.76,10.43,77.32,3925-40
21,3925,50,1.13,10.53,5.26,79.14,3925-50
21,3925,60,0.71,8.51,7.45,75.0,3925-60
21,3925,100,0.8,15.52,8.16,84.48,3925-100
21,3925,140,2.3,17.86,6.81,82.87,3925-140
21,3925,160,1.7,15.74,7.45,72.77,3925-160
21,3934,20,1.08,20.3,5.18,89.85,3934-20
21,3934,40,1.92,23.0,1.92,91.05,3934-40
21,3934,250,0.81,21.46,2.43,92.71,3934-250
21,3941,60,0.89,32.67,8.0,88.67,3941-60
21,3941,80,0.59,21.36,4.15,91.99,3941-80
21,3941,200,0.0,24.77,9.91,86.49,3941-200
21,3948,40,0.55,59.29,3.55,89.62,3948-40
21,3948,60,0.36,51.07,3.93,90.71,3948-60
21,3955,40,1.29,63.95,14.59,76.39,3955-40
21,3955,80,0.3,33.04,9.04,87.41,3955-80
21,3955,90,1.37,43.84,9.93,85.62,3955-90
21,3955,100,0.0,20.77,0.77,94.62,3955-100
21,3955,120,1.98,49.5,4.95,86.14,3955-120
21,3955,140,0.89,40.77,10.42,85.57,3955-140
21,3955,430,0.0,62.86,2.86,97.14,3955-430
21,3962,10,1.2,32.83,2.71,90.66,3962-10
21,3962,20,0.94,36.4,5.07,88.56,3962-20
21,3962,40,0.88,27.63,4.0,90.75,3962-40
21,3962,60,1.11,25.93,2.83,90.21,3962-60
21,3962,150,0.0,24.88,4.61,93.55,3962-150
21,3962,170,1.77,30.5,3.9,90.25,3962-170
21,3969,20,0.88,44.93,2.2,92.07,3969-20
21,3969,40,1.93,52.66,0.97,94.69,3969-40
21,3976,20,17.65,52.94,5.88,70.59,3976-20
21,3983,20,1.26,57.55,24.21,66.98,3983-20
21,3983,55,1.0,55.07,21.8,70.22,3983-55
21,3983,60,2.26,49.32,20.81,71.95,3983-60
21,3983,110,3.41,36.36,26.14,65.91,3983-110
21,3983,800,0.0,45.45,2.27,90.91,3983-800
21,3990,20,0.0,63.77,17.74,80.0,3990-20
21,3990,50,1.18,58.82,17.35,78.24,3990-50
21,4011,20,0.0,31.46,19.1,73.03,4011-20
21,4018,10,1.6,26.93,14.4,74.93,4018-10
21,4018,20,3.53,37.82,13.14,53.85,4018-20
21,4018,40,2.55,38.53,15.3,67.99,4018-40
21,4018,80,4.68,22.74,11.71,70.57,4018-80
21,4018,120,3.76,26.9,13.3,74.42,4018-120
21,4018,130,8.4,43.2,20.2,53.0,4018-130
21,4018,140,3.99,26.83,14.96,70.75,4018-140
21,4018,150,1.34,28.07,17.91,73.26,4018-150
21,4018,160,4.56,29.82,14.04,67.37,4018-160
21,4018,170,7.0,47.75,19.0,59.0,4018-170
21,4018,200,6.08,37.96,14.36,67.15,4018-200
21,4025,30,1.53,32.06,5.34,87.4,4025-30
21,4025,60,2.47,27.78,1.85,93.21,4025-60
21,4025,80,0.76,25.95,5.34,90.84,4025-80
21,4060,60,0.0,21.38,5.59,91.12,4060-60
21,4060,80,0.69,23.61,3.47,93.06,4060-80
21,4060,90,0.62,13.9,2.7,92.95,4060-90
21,4060,130,0.71,18.62,5.81,88.91,4060-130
21,4060,135,1.31,22.88,6.86,87.58,4060-135
21,4060,160,2.3,29.26,7.83,85.94,4060-160
21,4060,180,2.1,18.66,4.82,89.31,4060-180
21,4060,200,0.96,21.25,6.36,87.27,4060-200
21,4067,100,0.7,43.36,4.55,90.21,4067-100
21,4067,160,1.14,56.13,3.13,87.46,4067-160
21,4067,180,0.87,51.52,5.19,90.48,4067-180
21,4067,200,1.25,41.25,0.0,97.5,4067-200
21,4067,800,0.0,0.0,0.0,100.0,4067-800
21,4074,20,0.0,27.67,1.58,95.26,4074-20
21,4074,200,0.0,35.7,6.02,88.82,4074-200
21,4074,260,0.0,36.41,3.08,91.54,4074-260
21,4074,280,0.0,47.47,3.31,90.08,4074-280
21,4088,40,1.46,35.12,6.34,88.78,4088-40
21,4088,60,1.2,32.04,3.89,90.42,4088-60
21,4088,80,1.65,36.63,4.53,90.12,4088-80
21,4088,110,0.69,39.86,6.53,90.38,4088-110
21,4095,20,0.21,21.95,4.35,73.29,4095-20
21,4095,30,1.67,39.79,4.58,67.08,4095-30
21,4095,40,1.58,26.87,4.21,77.77,4095-40
21,4095,50,2.54,32.49,4.19,71.86,4095-50
21,4095,60,2.89,36.58,3.68,71.84,4095-60
21,4095,110,0.0,0.0,5.21,86.46,4095-110
21,4137,40,1.78,21.78,10.22,84.89,4137-40
21,4137,60,0.22,18.82,8.1,87.96,4137-60
21,4137,80,0.58,18.13,9.06,87.13,4137-80
21,4144,20,1.96,18.63,5.88,88.24,4144-20
21,4144,40,1.2,14.66,2.4,90.14,4144-40
21,4144,50,0.53,18.35,9.57,85.11,4144-50
21,4144,60,1.42,19.33,6.08,86.5,4144-60
21,4144,80,1.58,18.64,6.79,85.47,4144-80
21,4144,100,1.41,7.51,5.63,87.32,4144-100
21,4144,110,4.55,16.48,3.98,82.95,4144-110
21,4144,200,2.69,18.62,7.1,86.37,4144-200
21,4151,60,0.66,42.86,4.62,90.33,4151-60
21,4151,100,1.33,35.11,5.33,89.78,4151-100
21,4151,120,0.77,37.69,5.38,87.69,4151-120
21,4165,40,0.28,40.28,5.28,91.39,4165-40
21,4165,50,0.33,29.04,2.64,91.09,4165-50
21,4165,60,0.19,26.73,3.65,93.27,4165-60
21,4165,80,0.0,30.52,4.9,91.28,4165-80
21,4179,60,14.81,62.55,4.94,62.14,4179-60
21,4179,105,3.42,51.32,5.0,75.53,4179-105
21,4179,110,5.21,55.73,6.77,78.13,4179-110
21,4179,140,4.49,65.31,11.02,70.61,4179-140
21,4179,150,2.39,23.86,2.82,82.86,4179-150
21,4179,160,3.49,30.23,2.33,86.05,4179-160
21,4179,185,1.52,13.38,4.04,87.37,4179-185
21,4179,190,6.4,24.52,5.76,78.04,4179-190
21,4179,220,15.14,73.85,10.09,56.42,4179-220
21,4179,240,12.73,62.0,8.35,60.13,4179-240
21,4179,250,2.41,17.72,4.38,84.25,4179-250
21,4179,260,7.53,58.59,5.65,64.71,4179-260
21,4179,290,9.42,50.21,7.26,68.56,4179-290
21,4179,300,3.28,33.97,5.07,81.79,4179-300
21,4179,320,6.34,50.76,6.34,72.81,4179-320
21,4179,340,13.49,62.63,9.34,59.17,4179-340
21,4179,360,10.84,63.05,8.84,58.63,4179-360
21,4179,440,3.92,49.35,6.79,80.42,4179-440
21,4179,480,6.82,60.23,10.23,74.43,4179-480
21,4179,500,10.05,36.41,8.15,64.4,4179-500
21,4179,520,10.04,62.34,7.95,69.04,4179-520
21,4186,26,0.0,43.83,3.7,90.12,4186-26
21,4186,60,0.56,40.0,1.41,96.06,4186-60
21,4186,80,0.37,38.2,3.37,92.13,4186-80
21,4207,20,1.29,59.66,13.73,81.97,4207-20
21,4207,40,2.8,62.62,13.08,80.37,4207-40
21,4207,60,0.0,46.43,5.71,92.86,4207-60
21,4207,9100,0.0,0.0,0.0,100.0,4207-9100
21,4221,10,2.27,40.53,10.98,81.44,4221-10
21,4221,15,0.5,35.82,13.43,84.58,4221-15
21,4221,30,0.82,37.7,14.75,81.15,4221-30
21,4228,60,0.6,35.74,1.5,93.99,4228-60
21,4228,80,0.85,24.79,2.14,94.44,4228-80
21,4228,100,0.0,36.63,3.3,93.41,4228-100
21,4235,20,0.72,16.85,10.75,82.44,4235-20
21,4263,40,0.83,65.0,3.33,94.17,4263-40
21,4263,60,1.0,67.0,1.0,98.0,4263-60
21,4270,20,0.0,16.39,0.82,98.36,4270-20
21,4270,40,0.0,25.89,3.57,94.64,4270-40
21,4305,80,0.51,42.37,3.26,91.42,4305-80
21,4305,100,0.28,36.72,1.41,95.2,4305-100
21,4305,200,0.0,45.2,0.0,97.74,4305-200
21,4312,40,2.11,14.1,4.38,78.93,4312-40
21,4312,60,2.4,11.73,5.87,75.6,4312-60
21,4312,80,1.26,15.29,7.36,80.34,4312-80
21,4312,100,1.71,18.17,5.59,79.81,4312-100
21,4330,10,1.39,65.28,5.56,86.11,4330-10
21,4330,20,0.0,54.84,0.0,93.55,4330-20
21,4347,100,0.58,52.74,0.86,91.93,4347-100
21,4347,120,0.95,42.18,2.37,93.36,4347-120
21,4347,130,0.0,50.31,2.52,90.57,4347-130
21,4347,9100,0.0,48.15,7.41,85.19,4347-9100
21,4368,20,0.0,37.36,5.22,92.03,4368-20
21,4368,40,0.0,32.96,4.47,92.74,4368-40
21,4368,9100,0.0,46.15,0.0,69.23,4368-9100
21,4375,60,1.25,63.13,29.38,69.38,4375-60
21,4375,80,0.0,69.1,29.21,67.98,4375-80
21,4375,100,0.0,72.37,30.7,67.54,4375-100
21,4389,20,4.19,39.53,4.19,80.93,4389-20
21,4389,60,2.59,37.72,4.31,85.34,4389-60
21,4389,80,5.26,48.25,6.14,81.36,4389-80
21,4389,120,5.28,45.08,3.84,83.21,4389-120
21,4459,20,0.0,63.37,14.85,79.21,4459-20
21,4459,40,0.0,64.29,10.39,87.01,4459-40
21,4473,40,1.7,31.06,5.53,87.66,4473-40
21,4473,50,0.41,27.57,4.53,91.36,4473-50
21,4473,60,0.0,36.55,8.03,86.35,4473-60
21,4473,100,0.96,21.54,5.49,89.16,4473-100
21,4473,120,1.14,27.92,5.36,89.77,4473-120
21,4501,90,3.34,47.83,7.69,83.28,4501-90
21,4501,100,0.0,29.35,2.17,96.74,4501-100
21,4501,110,6.88,48.13,11.88,73.75,4501-110
21,4501,120,4.65,47.67,26.74,67.44,4501-120
21,4501,140,1.98,66.83,5.45,86.63,4501-140
21,4501,160,2.06,46.1,9.4,83.49,4501-160
21,4501,180,2.76,34.47,8.16,85.0,4501-180
21,4501,190,3.33,0.0,5.0,90.0,4501-190
21,4501,400,0.0,36.84,10.53,89.47,4501-400
21,4508,40,1.53,43.51,1.53,90.08,4508-40
21,4508,60,2.47,45.06,1.23,84.57,4508-60
21,4508,80,3.52,52.82,2.11,85.92,4508-80
21,4515,40,3.53,25.96,7.37,80.13,4515-40
21,4515,60,1.86,29.0,5.2,87.36,4515-60
21,4515,100,2.51,23.37,6.16,86.43,4515-100
21,4515,120,0.71,30.04,4.95,86.22,4515-120
21,4515,140,3.23,31.22,6.06,86.0,4515-140
21,4522,40,1.16,62.79,5.81,87.21,4522-40
21,4522,100,1.33,44.0,4.0,88.0,4522-100
21,4529,20,0.0,31.85,2.96,95.56,4529-20
21,4529,40,0.0,30.69,0.0,99.01,4529-40
21,4529,200,3.53,32.94,2.35,92.94,4529-200
21,4536,60,0.93,30.16,3.71,92.11,4536-60
21,4536,80,0.32,26.2,2.24,95.85,4536-80
21,4536,100,1.0,26.42,3.01,92.64,4536-100
21,4543,10,0.0,60.73,2.09,90.58,4543-10
21,4543,60,0.85,51.27,3.1,93.24,4543-60
21,4543,150,0.52,63.02,1.56,91.15,4543-150
21,4543,280,0.74,62.96,4.44,91.11,4543-280
21,4543,300,0.69,61.11,3.47,91.67,4543-300
21,4543,800,2.27,63.64,6.82,88.64,4543-800
21,4557,20,0.0,56.57,1.14,94.86,4557-20
21,4557,30,0.0,52.43,4.85,93.2,4557-30
21,4557,40,0.0,44.44,2.78,97.22,4557-40
21,4571,40,0.0,63.73,4.9,88.24,4571-40
21,4571,60,1.71,40.17,2.56,94.02,4571-60
21,4571,200,3.26,45.65,2.17,90.22,4571-200
21,4571,9100,0.0,33.33,0.0,100.0,4571-9100
21,4578,40,0.67,24.39,3.1,91.35,4578-40
21,4578,60,0.7,15.78,5.1,90.02,4578-60
21,4578,80,0.33,18.15,2.97,91.42,4578-80
21,4578,100,2.25,0.0,2.25,95.51,4578-100
21,4606,40,0.62,48.45,5.28,92.24,4606-40
21,4613,20,0.0,31.67,3.33,92.5,4613-20
21,4613,40,0.18,32.72,4.39,88.85,4613-40
21,4613,50,0.84,24.93,5.04,77.31,4613-50
21,4613,60,0.74,18.82,3.69,89.3,4613-60
21,4613,100,0.45,20.81,3.6,90.63,4613-100
21,4613,120,0.42,11.02,1.06,95.76,4613-120
21,4613,200,0.81,24.94,3.36,90.84,4613-200
21,4620,101,11.72,34.73,20.08,61.09,4620-101
21,4620,106,22.5,55.28,26.06,41.7,4620-106
21,4620,111,23.92,86.05,47.18,16.94,4620-111
21,4620,112,5.07,41.87,19.73,66.93,4620-112
21,4620,113,21.43,45.24,16.67,50.0,4620-113
21,4620,114,28.67,68.53,32.17,27.62,4620-114
21,4620,118,18.69,83.98,47.77,25.22,4620-118
21,4620,119,5.7,32.16,15.2,71.64,4620-119
21,4620,121,48.0,85.82,20.73,21.45,4620-121
21,4620,130,36.64,94.52,49.66,7.53,4620-130
21,4620,132,19.75,43.25,26.25,41.75,4620-132
21,4620,134,35.05,81.39,28.91,29.5,4620-134
21,4620,136,30.21,83.61,41.69,20.84,4620-136
21,4620,138,46.34,87.2,19.21,17.07,4620-138
21,4620,148,33.4,84.45,39.5,19.18,4620-148
21,4620,150,35.0,82.92,20.0,27.92,4620-150
21,4620,154,27.69,84.23,34.23,27.69,4620-154
21,4620,162,30.59,87.13,44.51,17.93,4620-162
21,4620,164,38.23,81.91,25.6,24.91,4620-164
21,4620,166,14.63,53.13,20.6,54.03,4620-166
21,4620,174,15.36,62.55,24.34,50.94,4620-174
21,4620,288,24.21,70.53,36.14,31.75,4620-288
21,4620,491,23.94,53.94,25.94,44.86,4620-491
21,4620,492,26.37,71.06,31.87,35.97,4620-492
21,4620,494,32.64,76.86,34.2,26.86,4620-494
21,4620,499,10.18,43.92,22.8,58.05,4620-499
21,4620,720,39.79,92.76,47.03,7.75,4620-720
21,4620,800,16.92,47.56,20.68,53.95,4620-800
21,4620,801,47.48,78.62,19.18,27.36,4620-801
21,4627,20,0.45,30.64,5.83,91.63,4627-20
21,4634,20,0.56,40.95,10.58,85.52,4634-20
21,4634,40,0.0,33.86,10.05,88.36,4634-40
21,4634,800,0.0,0.0,0.0,100.0,4634-800
21,4641,20,0.99,38.61,6.93,88.61,4641-20
21,4641,60,0.0,32.58,7.95,87.88,4641-60
21,4641,80,0.0,24.23,9.23,90.0,4641-80
21,4686,20,0.73,17.07,10.0,86.1,4686-20
21,4690,20,0.52,10.82,7.73,91.24,4690-20
21,4753,20,2.33,44.19,0.0,97.67,4753-20
21,4753,40,0.0,37.04,0.0,92.59,4753-40
21,4753,80,1.55,40.58,7.87,86.14,4753-80
21,4753,100,3.26,55.15,10.65,80.24,4753-100
21,4753,150,0.0,43.94,18.18,74.24,4753-150
21,4753,160,0.53,61.17,21.28,68.62,4753-160
21,4753,180,2.36,48.08,7.96,83.19,4753-180
21,4753,190,1.33,49.05,10.61,84.47,4753-190
21,4760,20,0.0,34.93,13.6,82.72,4760-20
21,4760,40,0.75,21.27,8.96,89.18,4760-40
21,4781,20,0.0,36.47,2.35,94.12,4781-20
21,4781,40,3.04,70.43,3.48,87.83,4781-40
21,4781,60,0.59,62.35,3.24,88.24,4781-60
21,4781,90,2.13,53.68,2.52,90.7,4781-90
21,4781,140,1.08,60.65,0.72,90.61,4781-140
21,4781,180,1.39,44.43,3.54,90.89,4781-180
21,4781,9100,0.0,38.1,0.0,95.24,4781-9100
21,4795,60,0.82,40.98,4.92,93.44,4795-60
21,4795,80,0.87,46.96,7.83,90.43,4795-80
21,4795,100,1.35,52.91,5.38,89.69,4795-100
21,4802,25,0.22,55.7,6.45,87.1,4802-25
