year,mergecode,totalenroll,white,black,hispanic,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
19,160194280260011,1774,49.8,15.8,29.1,51.2,3.9,171200001449,0.0,0.0,1.0,0.0,0,16019428026il,il,0
21,160194280260011,1840,44.5,19.5,29.5,57.2,3.7,171200001449,0.7,0.3,0.0,0.65,0,16019428026il,il,1
17,160194290260003,217,88.9,0.0,7.4,23.0,0.5,171926002213,0.0,0.0,1.0,0.0,0,16019429026il,il,0
18,160194290260003,202,88.1,0.0,8.4,0.0,0.0,171926002213,0.0,0.0,1.0,0.0,0,16019429026il,il,0
19,160194290260003,211,88.6,0.0,8.5,5.7,1.8,171926002213,0.0,0.0,1.0,0.0,0,16019429026il,il,0
21,160194290260003,204,84.8,0.0,12.3,16.7,1.9,171926002213,0.9,0.0,0.1,0.45,0,16019429026il,il,1
17,160194300260001,705,84.3,0.1,14.3,32.6,2.3,173537003693,0.0,0.0,1.0,0.0,0,16019430026il,il,0
18,160194300260001,689,82.7,0.0,14.8,34.3,1.2,173537003693,0.0,0.0,1.0,0.0,0,16019430026il,il,0
19,160194300260001,643,80.6,0.2,16.3,34.4,4.1,173537003693,0.0,0.0,1.0,0.0,0,16019430026il,il,0
21,160194300260001,579,78.6,0.0,15.7,31.6,2.1,173537003693,0.6,0.1,0.3,0.4,0,16019430026il,il,1
17,160194320260003,277,89.5,0.4,6.5,18.1,0.4,173657003764,0.0,0.0,1.0,0.0,0,16019432026il,il,0
18,160194320260003,270,91.5,0.0,6.3,21.5,0.4,173657003764,0.0,0.0,1.0,0.0,0,16019432026il,il,0
19,160194320260003,278,92.4,0.0,5.8,25.9,2.1,173657003764,0.0,0.0,1.0,0.0,0,16019432026il,il,0
21,160194320260003,260,90.8,0.0,7.3,24.2,0.8,173657003764,0.5,0.3,0.2,0.55,0,16019432026il,il,1
17,170200150260001,610,92.3,0.7,4.1,40.8,2.1,171044001260,0.0,0.0,1.0,0.0,0,17020015026il,il,0
18,170200150260001,581,90.4,0.0,5.3,39.6,1.0,171044001260,0.0,0.0,1.0,0.0,0,17020015026il,il,0
19,170200150260001,565,91.2,0.2,5.3,43.0,5.6,171044001260,0.0,0.0,1.0,0.0,0,17020015026il,il,0
21,170200150260001,475,88.4,0.0,7.4,44.6,5.4,171044001260,0.3,0.0,0.7,0.15,0,17020015026il,il,1
17,170200180260001,227,96.9,0.4,1.3,42.7,0.9,170000305119,0.0,0.0,1.0,0.0,0,17020018026il,il,0
18,170200180260001,228,93.4,0.0,0.0,47.8,3.5,170000305119,0.0,0.0,1.0,0.0,0,17020018026il,il,0
19,170200180260001,232,93.1,0.4,2.2,40.5,2.9,170000305119,0.0,0.0,1.0,0.0,0,17020018026il,il,0
21,170200180260001,201,94.5,0.0,0.0,38.3,2.5,170000305119,0.8,0.0,0.2,0.4,0,17020018026il,il,1
17,170530050260001,158,97.5,0.0,1.9,5.7,0.6,173807003900,0.0,0.0,1.0,0.0,0,17053005026il,il,0
18,170530050260001,152,98.0,0.0,0.0,12.5,3.3,173807003900,0.0,0.0,1.0,0.0,0,17053005026il,il,0
19,170530050260001,160,95.6,1.9,2.5,35.6,3.9,173807003900,0.0,0.0,1.0,0.0,0,17053005026il,il,0
21,170530050260001,137,96.4,0.0,0.0,39.4,5.4,173807003900,0.3,0.7,0.0,0.85,0,17053005026il,il,1
17,17053006J260001,116,91.4,0.9,4.3,53.4,2.6,173948003994,0.0,0.0,1.0,0.0,0,17053006J26il,il,0
18,17053006J260001,104,91.3,0.0,0.0,53.8,1.0,173948003994,0.0,0.0,1.0,0.0,0,17053006J26il,il,0
19,17053006J260001,97,90.7,1.0,5.2,55.7,1.9,173948003994,0.0,0.0,1.0,0.0,0,17053006J26il,il,0
21,17053006J260001,113,86.7,0.0,8.8,60.2,0.8,173948003994,0.44,0.11,0.44,0.33,0,17053006J26il,il,1
17,170530080260001,569,90.7,1.1,3.9,35.1,0.7,170000505126,0.0,0.0,1.0,0.0,0,17053008026il,il,0
18,170530080260001,564,91.1,0.0,2.7,35.1,0.9,170000505126,0.0,0.0,1.0,0.0,0,17053008026il,il,0
19,170530080260001,530,90.9,0.8,2.5,29.6,5.1,170000505126,0.0,0.0,1.0,0.0,0,17053008026il,il,0
21,170530080260001,548,90.0,2.0,3.6,31.2,1.6,170000505126,0.3,0.0,0.7,0.15,0,17053008026il,il,1
17,170530740270001,147,93.2,0.7,3.4,40.1,2.1,170139005987,0.0,0.0,1.0,0.0,0,17053074027il,il,0
18,170530740270001,151,92.7,0.0,0.0,41.7,1.3,170139005987,0.0,0.0,1.0,0.0,0,17053074027il,il,0
19,170530740270001,147,89.8,2.0,4.1,42.2,3.9,170139005987,0.0,0.0,1.0,0.0,0,17053074027il,il,0
21,170530740270001,132,88.6,0.0,0.0,40.9,4.4,170139005987,0.0,0.0,1.0,0.0,0,17053074027il,il,1
17,170530900170001,676,84.8,3.1,8.6,38.9,1.6,173222003369,0.0,0.0,1.0,0.0,0,17053090017il,il,0
18,170530900170001,647,83.0,3.7,9.9,41.1,0.5,173222003369,0.0,0.0,1.0,0.0,0,17053090017il,il,0
19,170530900170001,651,83.6,3.4,8.1,37.2,3.1,173222003369,0.0,0.0,1.0,0.0,0,17053090017il,il,0
21,170530900170001,677,82.3,3.1,9.2,40.6,2.2,173222003369,1.0,0.0,0.0,0.5,0,17053090017il,il,1
17,170532300170001,258,92.6,0.4,5.8,34.5,0.8,171287001538,0.0,0.0,1.0,0.0,0,17053230017il,il,0
18,170532300170001,249,91.2,0.0,7.2,34.5,2.0,171287001538,0.0,0.0,1.0,0.0,0,17053230017il,il,0
19,170532300170001,221,91.4,0.9,6.3,30.8,2.5,171287001538,0.0,0.0,1.0,0.0,0,17053230017il,il,0
21,170532300170001,228,88.6,0.0,7.5,39.9,0.9,171287001538,0.6,0.0,0.4,0.3,0,17053230017il,il,1
17,170540210260001,108,97.2,0.0,2.8,43.5,0.0,171839002123,0.0,0.0,1.0,0.0,0,17054021026il,il,0
18,170540210260001,123,97.6,0.0,0.0,39.8,0.0,171839002123,0.0,0.0,1.0,0.0,0,17054021026il,il,0
19,170540210260001,122,96.7,0.0,3.3,46.7,1.4,171839002123,0.0,0.0,1.0,0.0,0,17054021026il,il,0
21,170540210260001,101,96.0,0.0,0.0,44.6,4.6,171839002123,0.0,0.09,0.91,0.09,0,17054021026il,il,1
17,170540230260001,167,96.4,1.2,1.2,35.9,0.0,172729002892,0.0,0.0,1.0,0.0,0,17054023026il,il,0
18,170540230260001,158,94.9,0.0,0.0,37.3,0.0,172729002892,0.0,0.0,1.0,0.0,0,17054023026il,il,0
19,170540230260001,157,96.8,0.6,1.9,40.1,3.6,172729002892,0.0,0.0,1.0,0.0,0,17054023026il,il,0
21,170540230260001,154,94.2,0.0,0.0,33.1,3.8,172729002892,0.1,0.0,0.9,0.05,0,17054023026il,il,1
17,170544040160001,843,88.5,3.1,2.8,43.5,5.5,172305002542,0.0,0.0,1.0,0.0,0,17054404016il,il,0
18,170544040160001,820,88.9,2.9,2.6,44.5,7.0,172305002542,0.0,0.0,1.0,0.0,0,17054404016il,il,0
19,170544040160001,811,90.1,3.1,2.0,42.8,6.5,172305002542,0.0,0.0,1.0,0.0,0,17054404016il,il,0
21,170544040160001,801,90.6,2.7,3.0,41.2,1.8,172305002542,0.5,0.0,0.5,0.25,0,17054404016il,il,1
17,170640020260003,229,97.4,0.0,1.3,24.5,0.0,172262002514,0.0,0.0,1.0,0.0,0,17064002026il,il,0
18,170640020260003,243,96.7,0.0,0.0,23.9,1.2,172262002514,0.0,0.0,1.0,0.0,0,17064002026il,il,0
19,170640020260003,233,96.1,0.9,1.7,21.5,2.2,172262002514,0.0,0.0,1.0,0.0,0,17064002026il,il,0
21,170640020260003,232,96.1,0.0,0.0,19.0,0.5,172262002514,0.0,0.0,1.0,0.0,0,17064002026il,il,1
17,170640030260002,342,95.3,0.9,0.9,8.5,0.9,171392001736,0.0,0.0,1.0,0.0,0,17064003026il,il,0
18,170640030260002,346,93.1,0.0,0.0,9.8,0.0,171392001736,0.0,0.0,1.0,0.0,0,17064003026il,il,0
19,170640030260002,354,91.2,1.1,2.5,10.2,1.1,171392001736,0.0,0.0,1.0,0.0,0,17064003026il,il,0
21,170640030260002,340,92.1,0.0,3.2,8.2,0.3,171392001736,0.6,0.0,0.4,0.3,0,17064003026il,il,1
17,170640040260001,396,95.2,1.3,2.0,27.8,1.1,171887002174,0.0,0.0,1.0,0.0,0,17064004026il,il,0
18,170640040260001,380,92.1,0.0,4.5,25.0,0.0,171887002174,0.0,0.0,1.0,0.0,0,17064004026il,il,0
19,170640040260001,398,92.0,1.0,3.8,25.9,1.8,171887002174,0.0,0.0,1.0,0.0,0,17064004026il,il,0
21,170640040260001,396,89.9,0.0,4.5,26.0,0.4,171887002174,0.3,0.0,0.7,0.15,0,17064004026il,il,1
17,170640050260001,2121,65.4,12.0,7.5,25.1,0.9,172862003002,0.0,0.0,1.0,0.0,0,17064005026il,il,0
18,170640050260001,2091,64.9,10.7,8.6,25.3,0.7,172862003002,0.0,0.0,1.0,0.0,0,17064005026il,il,0
19,170640050260001,2114,65.7,11.0,8.6,25.0,1.9,172862003002,0.0,0.0,1.0,0.0,0,17064005026il,il,0
21,170640050260001,2094,62.9,11.9,9.5,27.6,1.9,172862003002,0.7,0.3,0.0,0.65,0,17064005026il,il,1
17,170640050260002,1618,73.7,12.2,6.9,30.3,0.7,172862001386,0.0,0.0,1.0,0.0,0,17064005026il,il,0
18,170640050260002,1673,70.2,13.7,8.1,33.1,0.3,172862001386,0.0,0.0,1.0,0.0,0,17064005026il,il,0
19,170640050260002,1614,72.1,11.8,8.4,32.0,0.9,172862001386,0.0,0.0,1.0,0.0,0,17064005026il,il,0
21,170640050260002,1643,70.9,12.5,7.9,30.8,1.4,172862001386,0.7,0.3,0.0,0.65,0,17064005026il,il,1
17,170640050260003,41,78.0,7.3,2.4,51.2,0.0,172862006428,0.0,0.0,1.0,0.0,0,17064005026il,il,0
18,170640050260003,51,72.5,0.0,0.0,58.8,0.0,172862006428,0.0,0.0,1.0,0.0,0,17064005026il,il,0
19,170640050260003,56,62.5,19.6,8.9,58.9,6.3,172862006428,0.0,0.0,1.0,0.0,0,17064005026il,il,0
21,170640050260003,52,59.6,0.0,19.2,57.7,18.2,172862006428,0.9,0.1,0.0,0.55,0,17064005026il,il,1
17,17064005026001C,53,47.2,37.7,9.4,71.7,17.0,172862006010,0.0,0.0,1.0,0.0,1,17064005026il,il,0
18,17064005026001C,52,48.1,42.3,0.0,63.5,21.2,172862006010,0.0,0.0,1.0,0.0,1,17064005026il,il,0
19,17064005026001C,42,42.9,35.7,14.3,61.9,35.5,172862006010,0.0,0.0,1.0,0.0,1,17064005026il,il,0
21,17064005026001C,18,0.0,0.0,0.0,72.2,31.0,172862006010,0.0,1.0,0.0,1.0,1,17064005026il,il,1
17,170640070260002,137,93.4,0.7,0.0,19.7,1.5,172271002519,0.0,0.0,1.0,0.0,0,17064007026il,il,0
18,170640070260002,136,92.6,0.0,0.0,23.5,0.0,172271002519,0.0,0.0,1.0,0.0,0,17064007026il,il,0
19,170640070260002,129,95.3,2.3,0.0,30.2,2.9,172271002519,0.0,0.0,1.0,0.0,0,17064007026il,il,0
21,170640070260002,145,92.4,0.0,0.0,31.0,3.4,172271002519,0.3,0.0,0.7,0.15,0,17064007026il,il,1
17,170640160260009,530,93.0,0.8,2.8,31.9,0.8,172989003096,0.0,0.0,1.0,0.0,0,17064016026il,il,0
18,170640160260009,541,92.6,0.0,3.0,32.5,1.1,172989003096,0.0,0.0,1.0,0.0,0,17064016026il,il,0
19,170640160260009,517,92.8,0.8,2.9,35.4,2.0,172989003096,0.0,0.0,1.0,0.0,0,17064016026il,il,0
21,170640160260009,507,91.7,0.0,3.0,34.1,1.6,172989003096,0.8,0.0,0.2,0.4,0,17064016026il,il,1
17,170640190260001,149,91.9,0.7,5.4,35.6,0.7,170010905366,0.0,0.0,1.0,0.0,0,17064019026il,il,0
18,170640190260001,167,92.2,0.0,6.0,38.3,0.6,170010905366,0.0,0.0,1.0,0.0,0,17064019026il,il,0
19,170640190260001,181,88.4,1.1,8.3,42.5,4.8,170010905366,0.0,0.0,1.0,0.0,0,17064019026il,il,0
21,170640190260001,174,87.9,0.0,8.0,35.6,4.1,170010905366,0.1,0.1,0.8,0.15,0,17064019026il,il,1
17,170640870250001,1371,53.7,23.6,12.6,52.8,1.4,170648000318,0.0,0.0,1.0,0.0,0,17064087025il,il,0
18,170640870250001,1390,51.9,23.7,12.6,51.1,1.4,170648000318,0.0,0.0,1.0,0.0,0,17064087025il,il,0
19,170640870250001,1491,50.3,23.9,13.9,55.2,5.4,170648000318,0.0,0.0,1.0,0.0,0,17064087025il,il,0
21,170640870250001,1472,50.1,22.4,15.1,44.5,4.2,170648000318,0.5,0.5,0.0,0.75,0,17064087025il,il,1
17,190220860170001,2765,71.4,2.1,6.0,7.8,0.0,171932002222,0.0,0.0,1.0,0.0,0,19022086017il,il,0
18,190220860170001,2786,69.2,2.2,7.0,6.1,0.1,171932002222,0.0,0.0,1.0,0.0,0,19022086017il,il,0
19,190220860170001,2728,69.2,1.9,7.0,6.0,1.0,171932002222,0.0,0.0,1.0,0.0,0,19022086017il,il,0
21,190220860170001,2566,66.7,2.6,8.1,5.8,0.9,171932002222,0.7,0.2,0.1,0.55,0,19022086017il,il,1
17,190220860170002,1507,55.9,20.2,11.5,30.8,0.8,171932002223,0.0,0.0,1.0,0.0,0,19022086017il,il,0
18,190220860170002,1483,55.6,19.7,13.2,28.1,1.3,171932002223,0.0,0.0,1.0,0.0,0,19022086017il,il,0
19,190220860170002,1420,56.0,18.6,13.9,26.8,3.4,171932002223,0.0,0.0,1.0,0.0,0,19022086017il,il,0
21,190220860170002,1331,56.6,16.2,15.0,24.0,1.0,171932002223,0.7,0.2,0.1,0.55,0,19022086017il,il,1
17,190220870170001,2244,44.3,10.0,30.6,44.1,1.0,171683001988,0.0,0.0,1.0,0.0,0,19022087017il,il,0
18,190220870170001,2263,43.4,9.7,31.3,41.8,1.1,171683001988,0.0,0.0,1.0,0.0,0,19022087017il,il,0
19,190220870170001,2244,43.9,9.1,31.3,41.7,3.0,171683001988,0.0,0.0,1.0,0.0,0,19022087017il,il,0
21,190220870170001,2288,41.8,8.5,33.3,41.6,1.2,171683001988,0.5,0.5,0.0,0.75,0,19022087017il,il,1
17,190220870170002,2229,40.6,8.7,24.5,36.5,0.9,171683001989,0.0,0.0,1.0,0.0,0,19022087017il,il,0
18,190220870170002,2203,38.9,7.6,26.2,33.9,0.8,171683001989,0.0,0.0,1.0,0.0,0,19022087017il,il,0
19,190220870170002,2236,38.0,7.8,26.7,33.4,2.2,171683001989,0.0,0.0,1.0,0.0,0,19022087017il,il,0
21,190220870170002,2184,35.9,6.7,31.0,36.4,0.8,171683001989,0.5,0.5,0.0,0.75,0,19022087017il,il,1
17,190220870170003,2322,59.9,4.8,18.0,25.8,0.8,171683001991,0.0,0.0,1.0,0.0,0,19022087017il,il,0
18,190220870170003,2373,60.4,4.5,17.1,24.4,0.4,171683001991,0.0,0.0,1.0,0.0,0,19022087017il,il,0
19,190220870170003,2344,60.7,4.3,17.2,22.9,0.9,171683001991,0.0,0.0,1.0,0.0,0,19022087017il,il,0
21,190220870170003,2347,58.6,3.5,19.3,24.0,0.2,171683001991,0.5,0.5,0.0,0.75,0,19022087017il,il,1
17,190220870170004,1171,62.1,10.0,12.6,26.8,0.3,171683001990,0.0,0.0,1.0,0.0,0,19022087017il,il,0
18,190220870170004,1158,63.4,9.2,11.9,23.9,0.0,171683001990,0.0,0.0,1.0,0.0,0,19022087017il,il,0
19,190220870170004,1164,61.3,9.7,14.0,25.6,2.0,171683001990,0.0,0.0,1.0,0.0,0,19022087017il,il,0
21,190220870170004,1099,61.3,7.5,13.4,25.6,0.5,171683001990,0.5,0.5,0.0,0.75,0,19022087017il,il,1
17,190220880160001,2005,30.4,2.2,61.7,52.6,1.1,171394001737,0.0,0.0,1.0,0.0,0,19022088016il,il,0
18,190220880160001,1958,27.8,1.8,63.8,55.3,0.6,171394001737,0.0,0.0,1.0,0.0,0,19022088016il,il,0
19,190220880160001,1999,26.3,2.3,63.6,53.8,2.7,171394001737,0.0,0.0,1.0,0.0,0,19022088016il,il,0
21,190220880160001,1898,25.4,2.3,64.7,55.3,1.7,171394001737,0.3,0.7,0.0,0.85,0,19022088016il,il,1
17,190220880160002,1887,49.8,9.2,28.8,46.2,1.1,171394001738,0.0,0.0,1.0,0.0,0,19022088016il,il,0
18,190220880160002,1914,49.4,9.6,28.3,43.7,0.8,171394001738,0.0,0.0,1.0,0.0,0,19022088016il,il,0
19,190220880160002,1929,48.3,9.1,30.5,44.2,2.9,171394001738,0.0,0.0,1.0,0.0,0,19022088016il,il,0
21,190220880160002,1866,46.2,8.9,30.9,43.8,1.0,171394001738,0.4,0.6,0.0,0.8,0,19022088016il,il,1
17,190220940160001,2035,30.0,1.6,59.6,47.5,0.5,174044004071,0.0,0.0,1.0,0.0,0,19022094016il,il,0
18,190220940160001,2051,27.5,2.0,62.3,30.1,0.9,174044004071,0.0,0.0,1.0,0.0,0,19022094016il,il,0
19,190220940160001,2005,25.6,1.9,65.0,36.0,3.1,174044004071,0.0,0.0,1.0,0.0,0,19022094016il,il,0
21,190220940160001,1990,22.8,2.3,67.5,39.6,1.5,174044004071,0.6,0.1,0.3,0.4,0,19022094016il,il,1
17,190220990160001,2207,72.5,6.3,11.6,16.9,0.6,171257001518,0.0,0.0,1.0,0.0,0,19022099016il,il,0
18,190220990160001,2186,73.3,5.0,12.0,15.1,0.6,171257001518,0.0,0.0,1.0,0.0,0,19022099016il,il,0
19,190220990160001,2147,73.8,4.5,12.2,14.3,1.2,171257001518,0.0,0.0,1.0,0.0,0,19022099016il,il,0
21,190220990160001,2186,73.4,3.8,12.5,16.3,0.9,171257001518,0.7,0.3,0.0,0.65,0,19022099016il,il,1
17,190220990160002,2653,59.3,11.3,18.6,28.4,1.6,171257001519,0.0,0.0,1.0,0.0,0,19022099016il,il,0
18,190220990160002,2696,58.2,12.1,18.9,27.9,1.1,171257001519,0.0,0.0,1.0,0.0,0,19022099016il,il,0
19,190220990160002,2765,57.1,11.7,20.5,27.9,2.1,171257001519,0.0,0.0,1.0,0.0,0,19022099016il,il,0
21,190220990160002,2742,58.5,11.1,20.4,31.2,1.3,171257001519,0.7,0.3,0.0,0.65,0,19022099016il,il,1
17,190221000160001,1485,30.8,2.8,58.8,54.1,0.9,171503001832,0.0,0.0,1.0,0.0,0,19022100016il,il,0
18,190221000160001,1473,28.9,2.8,61.8,51.2,0.9,171503001832,0.0,0.0,1.0,0.0,0,19022100016il,il,0
19,190221000160001,1432,28.2,2.2,63.8,52.7,1.9,171503001832,0.0,0.0,1.0,0.0,0,19022100016il,il,0
21,190221000160001,1388,27.6,3.0,64.3,44.0,1.6,171503001832,0.3,0.7,0.0,0.85,0,19022100016il,il,1
17,190221080160001,2599,63.6,5.8,18.2,18.5,0.7,172184002454,0.0,0.0,1.0,0.0,0,19022108016il,il,0
18,190221080160001,2586,63.1,6.1,19.1,17.4,0.5,172184002454,0.0,0.0,1.0,0.0,0,19022108016il,il,0
19,190221080160001,2524,63.6,5.5,19.5,15.3,1.9,172184002454,0.0,0.0,1.0,0.0,0,19022108016il,il,0
21,190221080160001,2587,61.7,5.6,21.1,18.1,0.9,172184002454,0.5,0.4,0.1,0.65,0,19022108016il,il,1
17,190222000260020,2009,65.1,5.7,18.5,24.2,0.6,174218004222,0.0,0.0,1.0,0.0,0,19022200026il,il,0
18,190222000260020,1982,64.4,5.1,19.7,22.6,0.8,174218004222,0.0,0.0,1.0,0.0,0,19022200026il,il,0
19,190222000260020,1934,64.7,4.7,20.4,23.6,1.2,174218004222,0.0,0.0,1.0,0.0,0,19022200026il,il,0
21,190222000260020,1842,64.6,4.6,20.4,25.4,1.1,174218004222,0.8,0.2,0.0,0.6,0,19022200026il,il,1
17,190222000260021,2100,67.7,7.4,14.1,25.5,0.6,174218004223,0.0,0.0,1.0,0.0,0,19022200026il,il,0
18,190222000260021,2096,67.0,7.4,13.9,24.0,0.6,174218004223,0.0,0.0,1.0,0.0,0,19022200026il,il,0
19,190222000260021,2055,66.4,7.3,14.1,23.6,2.5,174218004223,0.0,0.0,1.0,0.0,0,19022200026il,il,0
21,190222000260021,1930,64.5,7.1,15.3,26.1,1.3,174218004223,0.8,0.2,0.0,0.6,0,19022200026il,il,1
17,190222010260001,449,64.4,7.6,20.5,35.2,0.2,174198004202,0.0,0.0,1.0,0.0,0,19022201026il,il,0
18,190222010260001,437,65.7,6.9,20.4,30.9,0.2,174198004202,0.0,0.0,1.0,0.0,0,19022201026il,il,0
19,190222010260001,365,64.7,7.7,20.0,31.0,0.7,174198004202,0.0,0.0,1.0,0.0,0,19022201026il,il,0
21,190222010260001,374,58.8,9.9,21.1,34.2,0.5,174198004202,0.6,0.0,0.4,0.3,0,19022201026il,il,1
17,190222020260001,484,67.6,9.3,10.1,27.5,0.0,172320002553,0.0,0.0,1.0,0.0,0,19022202026il,il,0
18,190222020260001,480,64.6,9.8,10.4,27.5,0.2,172320002553,0.0,0.0,1.0,0.0,0,19022202026il,il,0
19,190222020260001,462,65.8,6.7,10.2,26.8,2.8,172320002553,0.0,0.0,1.0,0.0,0,19022202026il,il,0
21,190222020260001,427,62.8,8.0,17.1,23.4,3.1,172320002553,0.36,0.18,0.45,0.36,0,19022202026il,il,1
17,190222030260001,2842,68.8,4.2,7.6,13.9,0.1,172771002939,0.0,0.0,1.0,0.0,0,19022203026il,il,0
18,190222030260001,2815,67.1,4.9,7.9,13.5,0.1,172771002939,0.0,0.0,1.0,0.0,0,19022203026il,il,0
19,190222030260001,2717,67.3,4.0,8.3,13.4,1.8,172771002939,0.0,0.0,1.0,0.0,0,19022203026il,il,0
21,190222030260001,2606,66.1,4.1,9.2,14.9,0.2,172771002939,0.4,0.5,0.1,0.7,0,19022203026il,il,1
17,190222030260013,2738,61.1,5.7,10.9,16.8,0.1,172771002940,0.0,0.0,1.0,0.0,0,19022203026il,il,0
18,190222030260013,2676,61.0,5.1,11.1,16.1,0.0,172771002940,0.0,0.0,1.0,0.0,0,19022203026il,il,0
19,190222030260013,2674,60.1,4.7,11.4,15.3,1.6,172771002940,0.0,0.0,1.0,0.0,0,19022203026il,il,0
21,190222030260013,2676,59.3,4.5,12.0,17.1,0.3,172771002940,0.5,0.5,0.0,0.75,0,19022203026il,il,1
17,190222040260001,2572,47.3,13.4,16.0,21.9,0.2,174169004173,0.0,0.0,1.0,0.0,0,19022204026il,il,0
18,190222040260001,2642,46.4,13.4,15.7,21.9,0.2,174169004173,0.0,0.0,1.0,0.0,0,19022204026il,il,0
19,190222040260001,2594,45.9,12.5,16.5,21.4,2.2,174169004173,0.0,0.0,1.0,0.0,0,19022204026il,il,0
21,190222040260001,2478,41.9,10.7,18.3,22.6,2.4,174169004173,0.6,0.4,0.0,0.7,0,19022204026il,il,1
17,190222040260002,3698,58.2,5.5,6.8,7.4,0.2,174169002092,0.0,0.0,1.0,0.0,0,19022204026il,il,0
18,190222040260002,3662,56.7,5.7,6.6,7.9,0.1,174169002092,0.0,0.0,1.0,0.0,0,19022204026il,il,0
19,190222040260002,3565,55.2,5.5,6.7,8.8,1.4,174169002092,0.0,0.0,1.0,0.0,0,19022204026il,il,0
21,190222040260002,3438,49.6,5.6,7.9,9.9,0.7,174169002092,0.6,0.4,0.0,0.7,0,19022204026il,il,1
17,190222040260005,2853,46.0,13.0,13.5,20.3,0.4,174169006090,0.0,0.0,1.0,0.0,0,19022204026il,il,0
18,190222040260005,2887,43.0,13.2,13.6,20.0,0.3,174169006090,0.0,0.0,1.0,0.0,0,19022204026il,il,0
19,190222040260005,2925,40.7,12.9,13.7,19.8,1.7,174169006090,0.0,0.0,1.0,0.0,0,19022204026il,il,0
21,190222040260005,2947,35.8,13.4,13.6,20.9,1.5,174169006090,0.6,0.4,0.0,0.7,0,19022204026il,il,1
17,190222050260003,2732,75.2,3.3,13.7,15.2,0.9,171397001755,0.0,0.0,1.0,0.0,0,19022205026il,il,0
18,190222050260003,2806,74.3,3.0,14.3,15.4,0.7,171397001755,0.0,0.0,1.0,0.0,0,19022205026il,il,0
19,190222050260003,2829,72.3,2.5,16.5,15.7,2.2,171397001755,0.0,0.0,1.0,0.0,0,19022205026il,il,0
21,190222050260003,2836,70.4,1.8,17.9,18.0,1.2,171397001755,0.6,0.0,0.4,0.3,0,19022205026il,il,1
17,200240010260005,280,95.0,1.4,1.8,27.9,0.4,171350001636,0.0,0.0,1.0,0.0,0,20024001026il,il,0
18,200240010260005,289,95.2,0.0,0.0,31.1,1.4,171350001636,0.0,0.0,1.0,0.0,0,20024001026il,il,0
19,200240010260005,298,95.6,0.3,1.3,31.9,3.2,171350001636,0.0,0.0,1.0,0.0,0,20024001026il,il,0
21,200240010260005,257,94.2,0.0,0.0,33.9,8.7,171350001636,0.2,0.0,0.8,0.1,0,20024001026il,il,1
17,200300070260001,199,95.0,0.0,1.0,55.3,1.0,170004505236,0.0,0.0,1.0,0.0,0,20030007026il,il,0
18,200300070260001,205,97.1,0.0,0.0,52.2,2.0,170004505236,0.0,0.0,1.0,0.0,0,20030007026il,il,0
19,200300070260001,207,95.7,0.5,1.0,51.2,4.3,170004505236,0.0,0.0,1.0,0.0,0,20030007026il,il,0
21,200300070260001,208,94.7,0.0,0.0,51.4,5.5,170004505236,0.3,0.0,0.7,0.15,0,20030007026il,il,1
17,200330100260002,577,96.7,0.2,0.7,47.5,0.3,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,0
18,200330100260002,564,96.5,0.0,0.0,46.6,1.3,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,0
19,200330100260002,554,96.0,0.7,0.5,48.9,3.3,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,0
21,200330100260002,484,96.1,0.0,0.0,48.1,4.3,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,1
17,200350010260003,161,95.7,1.2,0.0,50.3,1.9,171820004400,0.0,0.0,1.0,0.0,0,20035001026il,il,0
18,200350010260003,172,95.9,0.0,0.0,48.8,1.7,171820004400,0.0,0.0,1.0,0.0,0,20035001026il,il,0
19,200350010260003,163,95.1,0.0,0.0,63.2,1.2,171820004400,0.0,0.0,1.0,0.0,0,20035001026il,il,0
21,200350010260003,135,93.3,0.0,0.0,60.0,4.4,171820004400,0.7,0.1,0.2,0.45,0,20035001026il,il,1
17,200760010260001,153,98.0,0.0,0.7,49.7,0.7,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,0
18,200760010260001,139,97.1,0.0,0.0,46.8,2.2,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,0
19,200760010260001,153,93.5,0.7,2.0,59.5,2.6,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,0
21,200760010260001,161,95.0,0.0,0.0,47.8,1.2,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,1
17,200830010260001,119,97.5,0.0,0.0,50.4,0.0,171602001911,0.0,0.0,1.0,0.0,0,20083001026il,il,0
18,200830010260001,113,94.7,0.0,0.0,48.7,0.9,171602001911,0.0,0.0,1.0,0.0,0,20083001026il,il,0
19,200830010260001,123,93.5,0.0,1.6,41.5,2.3,171602001911,0.0,0.0,1.0,0.0,0,20083001026il,il,0
21,200830010260001,120,94.2,0.0,0.0,50.8,5.7,171602001911,0.9,0.0,0.1,0.45,0,20083001026il,il,1
17,200830020260001,134,78.4,9.7,0.7,54.5,0.0,170858000498,0.0,0.0,1.0,0.0,0,20083002026il,il,0
